chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063222.1	1	8082	7840	7362	7882	7900	7021	7042	7690	7889	8025	7985	7705	8005	1818	3155	7937	8038	7633	7759	8033	4692	5299	8056	4506	7756	7864	7768	7620	7916	7897	7990	7795	7714	7972	5068	7716	2062	7780	7789	7549	7929	7669	7714	7703	7875	7801	7920	7720	8022	7647	2815	7887	8029	7793	7498	7728	7543	6715	8008	7825	4503	4209	7871	7902	7809	8034	3403	4538	8023	8028	7812	7955	4196	7840	7888	2593	7974	8054	7961	7923	7503	7784	5148	6978	8012	7863	8063	7865	7448	8014	7128	7994	7852	8008	7931	8019	7941	8012	7277	7743	7856	6897	7965	8051	7656	7866	7286	7964	7838	7830	7360	7180	7484	4817	6157	7527	7517	6681	6374	7323	7283	7966	7819	7995	8054	7389	7810	7489	3811	8009	6872	7314	7593	7807	7829	7516	7840	7801	6699	7740	7707	7413	7995	8070	7633	8008	7658	7607	7876	7608	7724	7709	7561	7900	7894	8050	7843	7700	7640	7897	7994	7918	7379	7337	7778	7945	7983	7891	7329	7443	8040	7732	7730	7707	7829	7107	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	2	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1
NC_063222.1	1000001	32343	31869	31758	32214	32051	29893	31214	31180	31912	31744	31968	32224	32186	7775	22596	31629	32213	30551	31714	32127	20787	16966	32067	21001	31818	31711	31474	30838	31718	30168	29689	31187	31320	32037	18502	31801	12167	31459	31728	31590	31945	31802	31694	30675	31695	31232	31576	31444	30632	31279	19048	31479	32123	30967	30060	31218	31829	25538	32180	31168	21412	22451	31753	31516	31813	32142	15713	20661	32245	31949	32035	31990	18364	31952	32020	21406	32057	32049	31522	31935	30881	31664	20544	23249	31617	32047	32176	32113	31247	32047	31194	32233	31954	32211	32282	32136	32016	32027	29456	29654	31476	28997	32026	31128	29812	31811	28971	31502	31009	30014	29936	31079	29283	19931	25236	30712	31199	27931	24201	28887	28994	32045	31538	32077	32137	30518	31760	31516	18139	32217	25050	30389	31085	32022	31835	29731	30799	31382	26655	31326	28932	30425	31644	32271	30677	31834	31643	29111	32014	30133	30959	31909	31484	32040	31948	32155	31361	30929	31207	31791	31699	31671	28636	30141	31619	31284	32137	31453	31030	28714	32019	31181	31896	27778	31484	28049	6	8	0	0	7	9	0	2	0	0	0	0	1	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	5	0	0	0	1	0	0	1	1	0	2	0	0	0	4	9	0	0	0	0	4	0	4	0	0	0	3	0	0	4	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	2	1	1	0	1	1	1	2	1	8	0	0	1	0	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	5	0	0	0	1	1	1	0	0	0	0	1	0	1	1	9	1	1	1	1	0	1	1	1
NC_063222.1	2000001	561747	559780	559892	560791	556716	556836	558054	558076	560308	560014	560402	561222	560864	52342	279122	559847	561237	553397	559880	561231	169859	172291	560768	216191	559321	560082	559929	558508	560214	550063	556554	558742	549771	558764	142649	559339	67200	558637	558842	559694	559352	559348	558746	558277	560010	558326	559544	558230	548041	557944	224714	558761	560579	558640	555434	558005	560940	354455	560541	559283	212729	349307	560002	553171	559718	560896	143477	216662	560627	559264	560293	560426	169098	560087	559670	199405	560962	561130	560344	560576	557975	558974	202265	402915	559385	560092	561176	560672	557990	560343	559202	560801	560554	560748	560955	559556	560605	560613	551509	549715	559769	551865	560724	559685	556604	559637	483881	559657	544385	537871	525556	558768	557296	301341	375594	558740	547615	551972	383515	483765	533038	560669	560147	559423	561208	556477	559455	559218	168875	561289	392795	557640	552974	559520	559521	556320	558705	557732	544514	558770	501185	559482	554462	561294	558166	560884	560421	522054	560670	557386	559251	559549	560006	560873	560631	561053	559689	527385	553202	559763	557066	552784	539445	558184	537203	557532	558853	550919	558267	491553	557023	551678	559091	542650	559031	550362	107	216	3	12	203	212	0	0	10	11	0	1	0	73	8	0	6	0	0	1	2	9	0	0	4	0	0	0	13	12	0	3	0	1	0	0	6	11	0	0	11	6	95	7	105	0	0	13	3	58	0	6	0	9	6	0	10	5	7	0	5	0	5	0	12	0	5	0	7	0	115	1	103	5	60	1	0	0	0	0	0	19	51	8	13	0	0	0	103	211	5	0	0	5	113	0	104	0	0	0	103	10	15	65	10	7	8	10	0	11	0	0	4	10	0	10	12	2	0	12	0	11	109	6	13	8	14	0	0	0	0	207	10	0	18	15	12	21	14	4	14	7	0	0	1	0	0	11	0	11	6	102	6	0	8	0	0	9	9	6	11	2	10	0	0	7	219	0	3	10	7	13	10	0	0
NC_063222.1	3000001	811092	810274	810403	810624	799298	808397	809351	808615	810034	809682	809531	808818	810266	86399	410456	808710	810640	804818	809719	810544	424565	283475	810054	459192	809280	809392	809358	808719	809958	779977	803308	808516	761360	802860	239015	809286	114337	809221	809231	809450	809003	809413	809406	808656	809762	809165	809638	808075	794124	808378	490864	808796	810327	809243	804544	809083	795088	600836	810143	808692	488197	608445	809939	799954	809432	810323	345863	495390	810251	809843	810180	810349	432097	809794	810002	438747	809855	810700	808960	810351	799062	808932	480525	659425	809485	809922	810574	810464	808364	810361	810111	810518	810321	810403	810729	810021	810501	810177	802498	803037	809822	803519	810501	810450	808532	809930	723198	809879	787929	766295	780189	810281	809574	551805	654183	809578	790184	806665	631322	730569	784445	810094	810670	810042	810751	807573	809587	809352	420575	810661	635160	808943	798740	809641	809156	807610	810579	808960	793509	809568	733500	810271	802600	810697	809246	810122	810152	760827	810400	808882	808265	809510	810285	810446	810272	810716	809584	753957	805787	809513	808070	803311	765810	809669	790250	807989	809091	800630	809414	737213	807421	803006	809257	775275	808906	802389	697	755	644	621	352	748	193	640	261	0	261	609	32	147	0	262	244	257	0	1	1	236	144	0	262	601	253	260	252	250	626	469	0	136	190	23	195	255	0	606	253	152	433	256	497	104	226	495	255	347	152	0	258	239	0	0	1	106	197	151	0	254	227	260	260	225	0	647	597	235	442	304	446	259	154	502	0	608	256	250	632	274	329	641	104	259	0	641	515	757	648	198	0	650	701	639	516	0	635	317	458	0	0	608	315	0	646	250	216	228	260	635	315	245	596	638	474	165	234	232	640	155	598	608	235	640	0	332	235	0	245	357	599	0	2	605	0	0	193	108	497	609	0	257	0	631	0	606	227	258	0	512	0	259	0	0	223	600	197	0	597	241	580	1	259	647	184	597	231	647	256	618	589	600	555
NC_063222.1	4000001	757497	755390	756508	756376	741866	752830	755431	753658	755921	755736	755937	748956	756272	82216	396439	755042	756690	749538	755456	756682	431784	281711	756044	480201	755085	755802	755300	754332	755824	729595	724329	753813	653836	747197	242734	754222	120879	754261	754754	755428	755053	755183	754564	754245	755745	754303	754970	753874	720778	754017	505000	754183	756134	755057	744535	754769	696713	550132	756178	754568	478592	589352	756026	736242	755698	756592	345419	519427	756253	755754	755999	756607	451574	756510	755999	422587	756009	756648	755113	755984	708518	754884	492409	612114	754848	755736	756704	756252	753659	756453	756137	756653	755810	756571	756716	755692	756072	756193	744602	748315	755662	746162	756581	754931	751610	755757	690682	755059	735494	705757	736181	755541	753164	575003	673088	754443	736413	750198	623505	697108	736765	755907	755729	756029	757082	752056	755392	754915	474375	757065	636537	754194	742836	755963	755356	749173	754805	754647	730376	754744	691241	755950	750934	756832	754668	756069	755638	706757	756488	753492	754011	755099	756129	756109	756178	756858	755843	692598	754109	755450	755400	748835	711516	754379	739587	754383	756079	746594	754856	697902	753545	751861	755648	710302	755087	744521	603	522	122	514	753	605	343	404	51	51	51	228	15	275	51	51	47	51	0	2	3	408	16	0	0	386	51	51	163	164	387	418	0	54	346	31	354	47	172	398	51	0	511	51	506	49	388	497	49	320	0	51	166	233	0	48	0	51	529	23	68	51	388	50	78	103	0	440	397	354	520	94	520	50	283	511	0	399	51	44	390	243	381	226	1	51	0	385	519	513	403	353	176	405	664	403	523	42	391	221	464	51	0	386	468	163	396	52	384	387	160	393	216	400	372	391	500	277	153	342	414	173	232	399	49	389	170	182	402	0	49	766	392	51	47	377	164	147	344	49	502	370	0	49	0	407	1	396	393	51	0	514	0	51	175	0	49	393	0	0	394	0	391	0	49	404	752	388	47	402	0	520	220	390	372
NC_063222.1	5000001	813275	812054	812629	812582	801201	810097	811531	810419	811604	810406	809630	804500	811860	80423	371367	808395	812598	807488	811598	811830	241954	273350	810756	293656	811306	807805	810900	810604	811996	792289	759532	810748	777695	799056	225310	811381	117390	811254	810574	811655	807967	811056	811012	810703	811586	810947	811283	809890	759520	810144	310821	811060	812363	810661	806924	811283	796415	452849	811396	808463	275839	465879	811848	789120	810484	811714	216440	308648	812486	810657	811985	812523	251281	812047	811966	268974	809974	812634	808749	812402	750858	810483	290202	499541	811367	811172	812791	812650	810355	812618	812328	812778	812604	812513	812823	809801	812543	812422	800311	794612	811556	801096	811930	808597	807914	810479	673677	808523	783068	746987	757392	811255	809383	449393	554265	809843	790962	805166	520011	671065	769740	810366	811503	811441	812451	807369	811482	811247	287083	812807	545034	809555	795141	810992	811192	803781	809755	810628	785620	811341	708272	811428	801006	812585	810961	811508	812111	746113	811831	809014	808325	811700	811648	812311	812361	812563	809827	732030	799240	811126	802827	796184	783924	809384	763403	809243	809668	794738	809720	684827	805702	796692	809051	747836	808104	798682	507	285	5	521	514	470	0	436	614	626	610	1	34	190	613	616	578	604	1	1	0	624	180	0	4	593	591	430	594	552	70	675	0	123	0	0	14	609	443	593	450	16	699	610	707	444	440	502	597	171	0	455	588	1	7	437	20	456	458	211	192	608	586	600	542	42	3	453	440	192	612	1	611	617	201	531	0	605	443	613	235	41	64	8	689	615	0	440	717	218	456	0	448	455	666	244	712	530	422	598	643	338	4	436	175	313	598	627	551	548	441	445	121	96	303	158	275	2	318	14	453	457	6	607	762	450	446	187	616	2	589	739	597	609	392	327	440	440	8	515	532	594	0	592	0	357	172	603	581	459	2	601	0	613	451	1	528	589	11	14	597	2	596	1	600	241	748	587	485	232	519	300	187	589	543
NC_063222.1	6000001	859286	858634	858871	858884	854509	856589	857852	856720	857650	858026	857827	858234	856968	50985	350454	857744	858547	855319	858004	858561	132483	181872	858022	181708	857600	857719	857941	856687	858367	850041	856117	857736	858625	855411	144233	857668	62090	857812	857604	857887	857615	857251	857705	857112	858149	857450	857891	856403	855381	856574	219431	857270	858789	857573	858388	857838	857808	389485	856507	857722	216248	450207	858092	850490	856531	858196	131021	232789	858890	857392	857989	858762	148943	858289	858194	214157	857967	859004	857764	858717	854335	857001	202796	521785	857972	857968	858809	858822	857165	858645	858756	859042	858812	858715	859037	858290	858901	858594	849103	839938	857448	851973	858417	858651	856915	858309	691339	858144	828893	821550	787528	857637	858184	383125	474850	857706	834238	852021	497315	689425	797927	858140	859074	857528	859016	855485	857829	857370	154221	858950	509423	855748	850244	857862	857250	857405	858741	856200	847135	857339	742110	857885	849574	858624	857282	858487	858060	786725	858604	856530	857289	858106	858163	858606	858372	858899	857187	802079	844729	857149	852285	843186	838858	857749	803546	854453	854943	841665	856529	710454	851765	840170	855383	828514	854144	846801	542	969	5	727	754	778	0	398	794	790	793	5	29	192	790	789	757	782	7	9	0	792	0	0	7	893	764	0	850	883	0	905	0	78	53	8	0	776	412	912	5	0	831	785	399	5	5	164	756	109	0	4	898	0	0	5	4	4	411	138	23	786	724	769	179	0	3	410	402	780	0	0	0	792	134	177	0	915	5	869	60	78	346	0	409	794	0	397	859	0	413	0	407	412	650	5	858	815	381	777	777	641	7	397	848	276	902	371	692	663	407	405	50	350	840	0	905	0	277	6	435	411	0	909	386	428	404	115	789	6	763	641	888	766	0	865	391	790	0	5	170	5	59	763	0	773	350	911	749	5	0	0	0	790	413	0	687	863	0	0	851	5	880	0	763	5	633	864	571	4	792	944	361	862	829
NC_063222.1	7000001	863715	863035	863136	863389	861568	860883	862271	861230	862361	862717	862297	862970	862755	38517	337941	862376	863047	859805	862399	863297	213150	154371	862993	271116	862028	862194	862288	861155	862732	860583	860711	861997	862633	860849	119824	861949	46925	862196	862257	862305	861833	861848	861835	861395	862623	861945	862123	860842	861119	860921	337597	861670	863065	861834	862585	862056	862890	463255	862471	861970	325314	533834	862341	858397	861282	862946	202406	346790	863310	862201	862636	863105	245229	862898	862592	321122	862599	863413	862362	863138	860721	861119	276734	640891	862372	862492	863319	863279	861663	862962	863150	863413	863256	863060	863411	862904	863339	863132	854613	846398	862061	855539	863197	863275	861480	862752	736179	862713	837423	833542	807595	861642	862637	445102	564667	862712	843095	856693	592558	736483	814729	862454	863510	862243	863459	860791	861399	861671	259587	863426	598465	860935	856743	862394	861563	862552	863422	860931	850077	862037	768304	863049	855347	863359	861612	862920	862805	803560	862967	861145	861911	862521	862799	863222	862994	863387	862264	817156	851219	861605	857086	850159	837105	862199	822748	859449	860811	851595	861449	757286	857849	846757	860055	841708	860338	853010	37	970	0	921	671	954	0	685	703	406	406	0	10	155	406	62	60	60	710	101	0	407	0	0	713	721	391	0	226	4	0	4	0	38	684	16	0	362	684	735	0	0	580	61	687	0	0	780	58	148	0	0	4	1	0	0	257	0	699	163	311	701	377	688	930	0	195	701	686	402	0	0	0	690	155	789	0	664	0	683	691	81	331	0	698	62	0	681	586	0	697	0	690	702	732	0	589	679	666	389	540	528	709	671	583	360	4	445	55	336	463	682	2	269	574	0	894	0	566	630	4	701	0	708	450	4	687	168	701	419	672	712	660	685	0	594	444	634	0	0	927	2	705	389	0	399	623	700	61	0	0	0	0	402	694	336	641	675	0	335	680	718	650	298	677	0	716	347	43	0	548	905	650	692	651
NC_063222.1	8000001	843736	843233	843303	843370	834210	841431	842284	841381	841618	841495	840480	840129	841523	56075	265179	840818	842754	841292	842435	843167	95293	171775	841709	134413	842080	841115	842409	841364	842678	830895	838393	842071	832605	834989	133007	841932	60922	842160	842151	842475	840705	839869	841995	841408	842614	841720	842289	841187	836381	841001	166428	841868	843128	842140	843023	842081	834931	335815	840618	839818	150573	336442	842147	827917	840408	842806	109365	156470	843486	841522	842067	843303	102827	842609	842641	179261	841504	843531	840427	843306	827864	840794	152567	417832	842208	842365	843363	843314	841562	843108	843158	843447	843266	843136	843491	841048	843309	843152	835198	803014	840889	836807	842942	843137	841265	842575	611089	841636	784553	772752	714747	839596	842334	311750	388354	842408	807662	831055	387750	575369	755149	841479	843404	839966	843544	840133	842194	841930	115354	843449	417867	839137	826332	842113	841350	840941	843026	840112	833697	841695	675518	842870	821854	842231	841303	842053	842507	733274	842956	838358	839966	842637	842546	843038	842849	843423	841774	743562	805786	840224	818839	812980	829474	841856	735905	837468	835836	809171	839491	608822	827836	803467	834828	791572	834131	828929	604	614	0	594	3	614	0	3	3	605	597	0	25	1	607	608	594	605	612	1	0	606	0	1	611	605	585	1	3	5	0	5	0	63	2	0	0	1	3	607	0	2	597	602	2	0	0	723	591	1	1	0	5	0	1	1	163	0	2	2	163	595	553	3	619	0	79	2	2	599	2	0	1	602	97	751	1	3	1	637	2	1	215	0	3	613	1	2	611	1	2	1	3	2	599	0	611	555	4	590	575	3	614	2	600	0	4	0	489	453	0	2	2	226	598	0	559	0	2	488	5	3	1	612	0	4	3	1	2	238	565	568	3	3	1	610	0	518	0	3	733	2	2	574	0	594	0	608	585	0	0	1	2	602	3	1	2	557	1	1	544	599	3	0	570	1	559	1	366	1	549	586	2	569	535
NC_063222.1	9000001	838372	837808	837838	837993	829737	835891	837042	835960	836181	836689	836863	834497	835131	43612	210277	837262	836678	836496	837128	837756	57125	131525	837198	80727	836984	837534	837017	835926	837428	829118	833159	836545	814062	828061	103810	836637	44169	836573	836689	837035	837189	833984	836644	836102	837136	836192	836971	835801	829138	835290	122205	836333	837801	836910	838035	836663	826853	271194	833688	837357	106534	272556	836871	819773	834322	837545	72548	115505	838222	836399	836634	837911	64075	837064	837081	139233	837565	838148	837441	837940	818339	835581	109505	367098	836792	836876	837977	837792	835994	837524	837883	838094	837623	837495	838088	834178	837908	837625	831053	794740	835733	832214	837494	837885	835638	837333	582469	837622	775820	764765	697155	833863	837441	287194	346293	837059	795612	826692	339247	553774	741377	837688	838071	834288	838124	834990	836688	836258	79957	838077	369176	834150	816632	837071	836279	837170	837986	835261	831351	836386	647232	837457	814626	836718	835969	837793	837358	714890	837766	834201	836864	837308	837354	837808	837552	838094	836373	730650	797812	835373	811508	803977	826720	836949	713414	833658	827734	800935	832178	579448	820154	794477	829536	793218	828605	822281	596	591	1	555	2	583	0	3	2	591	572	1	4	0	594	580	569	581	591	0	0	586	2	0	592	583	572	0	2	2	1	3	1	21	2	0	0	0	4	596	3	0	574	583	3	1	1	70	574	0	0	1	2	0	0	1	87	1	3	0	10	572	506	3	595	0	32	3	2	576	0	0	0	579	45	75	0	3	1	63	2	1	161	0	4	596	0	3	590	0	3	0	3	3	566	1	590	541	3	572	539	1	595	3	588	2	3	0	468	412	1	4	0	154	585	0	525	0	2	463	3	3	0	592	0	3	2	1	2	167	561	531	3	2	0	595	1	528	1	3	71	2	3	564	0	576	3	590	555	2	0	0	0	590	3	0	1	519	0	1	509	569	3	0	566	1	527	0	315	1	522	562	3	558	538
