chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063231.1	1	728379	727286	727713	727692	632144	725205	726711	725625	726988	720843	720125	653993	727078	143278	459544	715127	726821	719549	726692	727727	354549	384569	722154	392101	726027	717102	726609	725854	726846	600994	576495	725576	357242	628283	370534	726437	246754	726272	726056	726802	718180	726280	726247	725823	726861	726270	726414	724957	529077	725735	367845	726122	727376	725709	713755	726059	368002	428898	726286	715338	345330	433192	727160	694914	726446	727833	306925	389656	727532	726174	727505	727706	349415	727087	726962	356323	720757	727822	716463	727468	518007	726471	356806	417818	726475	727037	727794	727339	725421	727665	727200	727930	727297	727639	727929	722355	727641	727618	715079	715127	727383	717012	727653	724567	722459	727262	611771	720697	703120	625876	699462	727477	724649	515763	599604	726034	706649	722932	520120	617996	703502	720777	727076	726912	728130	723135	727114	726682	438163	728127	537685	726063	705268	727035	726522	715040	726501	726532	696098	726809	648129	727634	718185	727727	726570	722277	727547	672895	727645	724077	716763	726702	727386	727561	727607	727943	727087	631172	722545	727047	720968	715912	684793	725767	698654	723905	725327	712722	726877	633257	721874	719492	725446	592249	725714	711825	118	1	0	0	523	1	0	0	253	0	0	208	1	134	203	257	505	252	118	63	43	118	0	207	113	114	115	1	177	95	113	0	440	176	111	1	117	244	118	116	1	203	128	484	1	201	24	90	469	63	208	1	115	221	0	1	78	209	1	1	195	115	117	1	1	0	70	1	119	118	113	122	202	537	184	1	199	197	0	1	0	91	184	1	1	0	0	0	200	115	1	116	1	1	196	1	200	104	448	116	98	419	0	1	117	1	113	387	408	114	485	1	1	1	1	0	459	1	104	204	1	206	1	118	449	1	1	0	118	162	522	527	116	420	1	115	204	98	9	99	532	119	117	1	118	117	115	0	0	112	206	185	1	117	1	530	102	1	117	116	1	0	149	116	529	5	117	112	1	5	390	0	1	1	100
NC_063231.1	1000001	661972	660358	660749	660562	632210	657751	659395	657784	659792	656967	656189	533116	660402	105664	385860	653064	660327	652615	659353	660595	363562	286020	657394	378548	658739	654957	659004	658343	659806	626203	495697	658137	387355	620850	278124	659070	189209	658649	658141	659564	654603	659397	658894	657986	659004	658432	659029	657928	492444	657948	381115	658880	660276	658428	645983	658220	351306	422974	659283	652896	351906	438680	659722	614527	659924	660801	306440	412445	660389	660270	659800	661017	380189	659435	659977	373654	656902	660900	654699	660083	422279	658780	363895	410539	658471	660001	660687	660556	657930	660737	660408	660819	660256	660546	661064	650114	660426	660160	651126	652724	659988	650599	660644	656663	654900	659617	570266	657527	636361	552075	640751	660876	658051	493229	609172	659202	638122	657425	510603	580401	647586	657555	659978	660291	661498	656122	659706	659473	482372	661125	536204	659399	635724	660214	659587	644817	660223	659913	625804	659751	591178	661072	651974	661487	659932	658860	660497	610653	660516	658078	654365	659291	660359	660516	660196	661244	660201	548331	657485	660072	659150	650361	621417	659541	644518	657061	658589	639847	660395	592312	654685	654610	658973	519012	659865	645301	407	546	404	477	579	514	236	233	561	1	0	542	0	224	420	588	563	558	722	386	208	614	1	402	720	678	702	541	414	546	669	334	594	133	510	76	579	650	712	680	529	529	582	610	436	523	606	353	612	230	524	433	695	494	570	294	345	540	430	187	274	596	578	536	513	117	385	472	568	618	522	230	604	624	289	517	620	634	0	359	0	143	367	431	430	498	241	394	622	394	437	612	433	435	531	436	619	610	603	591	472	593	1	378	457	409	748	505	342	584	628	503	220	370	421	559	484	482	658	404	482	416	432	723	588	467	463	324	621	312	596	600	610	504	577	709	429	515	612	547	626	605	531	417	589	610	576	687	275	701	551	749	547	588	435	625	439	428	501	724	431	290	486	541	608	714	640	592	417	704	278	536	356	426	293
NC_063231.1	2000001	783668	782760	782877	783015	777603	780328	781864	780517	782330	781935	781958	782140	782697	63271	372591	781400	782848	777213	781703	782752	389102	238148	782396	433141	781262	782132	781990	780598	782102	772881	766930	780475	775667	779058	206541	781267	87977	781528	780968	781888	781570	781808	781603	780586	781805	781200	781861	780355	767190	780359	477031	780843	782577	781394	777312	781295	781758	557905	782645	781465	455065	597738	782347	773333	781774	782609	308303	482199	782664	781984	782307	782959	401783	782549	782158	411227	782526	782996	781769	782855	768471	781018	437901	657437	781932	782306	782812	782947	780621	783015	782769	783152	782877	782883	783189	782667	782808	782730	775797	775071	782056	775984	782721	782116	780542	782146	709722	782009	764589	741435	755817	782767	781897	508204	666465	782109	761890	778827	627034	717756	758941	782608	783022	782305	783291	779970	781910	781615	418120	782987	646234	780803	770878	782262	781496	779780	782857	781311	766930	782027	712004	782744	774623	782747	781535	782700	782242	731215	782776	780825	781300	781901	782651	782776	782453	783171	781978	727211	778855	781895	781384	774312	733286	782206	761338	780453	781083	773713	781935	721162	779439	775683	781585	749413	781595	773814	470	355	469	798	479	638	458	462	630	2	2	730	0	158	467	516	455	617	357	94	38	642	0	457	357	354	345	779	464	357	338	641	573	36	462	40	773	651	345	356	769	693	464	465	760	711	773	633	451	206	695	783	350	599	663	790	318	716	782	218	425	779	635	350	637	153	141	500	508	635	473	197	616	517	246	643	600	772	0	633	2	244	569	777	777	349	469	447	628	0	789	678	782	787	719	780	600	326	548	290	429	719	2	456	621	522	476	613	735	604	351	612	252	216	712	650	755	592	430	452	501	469	782	354	323	594	552	225	641	368	462	500	586	617	467	786	614	302	778	270	474	659	473	768	792	631	590	354	731	766	777	616	355	792	787	469	724	769	593	357	774	332	621	0	452	354	512	699	532	354	558	773	744	766	633
NC_063231.1	3000001	637067	636358	636460	636364	633537	634798	635744	634664	635704	635640	635734	636263	636122	52058	299726	635577	636702	633185	635758	636576	136201	184267	635747	176817	635667	635928	635870	635126	636184	629939	634146	635526	634287	634072	151963	635677	63089	635146	635325	635905	635572	634952	634996	634676	635833	634897	635652	634539	632884	634603	188397	635221	636256	635315	634556	634943	636274	363938	635158	635404	190744	316929	635707	627693	634701	635978	127935	176356	636633	634844	635990	636437	126997	636081	635680	198639	636548	636769	636016	636647	634118	634746	174800	374835	635695	635600	636600	636711	635278	636526	636621	636483	636586	636668	636755	635830	636603	636491	630417	608410	635129	631672	636391	636114	634307	635898	494675	635881	600928	596564	556154	634172	635353	258946	352083	635613	608917	628542	336615	479411	578320	636353	636084	634435	636576	633527	635513	635233	119851	636635	363669	634399	627328	635438	635407	634548	635555	634695	627409	635059	524688	635862	623177	635847	635489	636396	636306	559804	636325	633558	635252	635690	636129	636325	636407	636556	635909	581474	612951	634470	622661	616822	615459	634627	571812	633701	631190	616379	633460	499460	626951	612146	631641	606294	631779	625713	539	82	551	506	0	137	454	457	81	84	0	470	0	0	97	0	77	0	0	16	2	117	3	0	88	0	0	2	41	79	0	104	349	63	464	26	540	429	1	0	98	543	2	76	535	454	43	116	92	77	455	557	0	105	136	468	83	543	547	68	67	347	124	0	120	34	25	0	75	42	561	15	0	448	121	43	354	374	0	37	0	0	2	537	537	0	471	457	0	0	539	43	464	546	535	466	354	0	332	0	520	95	100	336	82	321	88	87	310	131	0	42	104	57	466	132	128	201	2	81	0	86	549	94	89	433	434	0	43	5	0	0	421	0	86	92	73	80	539	85	91	525	470	448	471	41	40	87	456	83	129	0	91	455	544	0	377	530	430	84	504	54	84	4	0	101	88	440	310	78	80	424	481	450	38
NC_063231.1	4000001	830873	830226	830463	830444	829207	828355	829621	828432	829433	829298	829003	830336	829781	80111	427463	828045	830298	827251	829725	830377	178739	281965	829442	243770	829212	828783	829517	828776	829940	824891	829708	829103	830520	828429	226773	829227	107431	829295	829265	829577	828477	828886	829074	828860	829821	828961	829355	828227	827327	828423	266815	828752	830270	829168	826781	829131	830001	491639	829673	828114	250094	437524	829528	820572	827814	830124	161166	227269	830292	828288	829864	830418	172469	829810	829746	256648	829339	830465	828374	830180	829106	828217	260153	523437	829500	829395	830413	830474	828939	830387	830294	830540	830351	830335	830628	830421	830350	830245	820935	802784	828855	822636	830384	829347	827051	829848	666882	828965	795184	784399	746797	828381	829058	344597	467261	829161	807010	822442	480247	652387	767704	829128	829981	828295	830660	825896	829257	829210	162293	830523	492130	827595	818976	829488	829013	826991	829520	828436	816346	829240	704813	830137	817678	830110	828933	829573	830038	752179	830220	826134	827820	829662	829735	830195	830086	830550	829327	764697	810768	828428	817976	810829	807025	828652	765832	826293	826302	810862	827521	672654	821465	806142	825811	800456	824955	816920	121	2	122	119	1	1	121	122	1	0	1	124	0	0	1	1	1	1	2	0	3	1	0	1	2	2	3	3	1	2	2	1	52	10	122	14	117	51	2	1	3	120	2	1	120	118	2	1	1	24	121	123	2	2	1	120	1	122	124	9	0	51	1	2	1	4	0	1	1	2	122	0	1	52	26	1	52	121	0	1	0	0	1	123	121	2	122	119	1	0	123	1	122	123	121	120	53	2	50	0	108	3	1	52	4	40	2	1	101	1	2	1	11	1	119	1	0	57	2	0	1	1	121	2	2	53	50	0	2	4	1	1	51	1	2	3	1	4	119	0	2	115	123	114	124	1	0	2	120	3	0	1	2	120	123	1	108	117	53	2	109	2	0	0	1	2	1	115	38	2	0	49	107	115	1
NC_063231.1	5000001	795494	794541	794835	794731	792237	792768	793832	793087	793716	794484	794268	794379	793966	56833	346167	793818	795018	791664	794219	794986	126253	203135	794522	155324	793971	793867	794296	793349	794557	791906	791795	793749	793063	793300	171841	793913	70214	793525	793369	794243	794480	792813	793334	793217	794144	793203	794080	792767	791874	792524	190323	793171	794560	794000	794343	793414	793780	384230	792892	793731	174720	366293	794158	783265	792184	794508	113656	183147	795082	792278	794185	794686	126839	794463	793862	196599	795008	795222	794393	794797	791378	792844	201480	438160	793815	793459	795002	795140	793415	795063	794964	794928	795047	795014	794927	793910	794980	795020	787891	761703	793307	788224	794606	794178	792667	794282	591595	794329	746628	741114	689492	792393	794142	318516	399685	793875	761831	783612	396127	582558	719567	794767	794502	792816	794938	791670	793398	793409	125550	795083	424790	791696	782201	793369	793149	792594	794306	791559	784584	793249	648963	793773	776969	794540	793205	795070	794436	700863	794528	791956	793211	793889	794283	794343	794705	794821	793615	715474	766489	792282	775371	767909	777554	793117	713097	790246	787746	768163	791032	598209	780922	761030	788226	757924	788870	780531	630	143	617	702	2	135	489	495	179	190	0	489	0	2	143	2	114	2	0	71	0	204	0	2	158	0	0	2	211	193	0	222	345	55	486	26	630	461	0	0	163	626	0	145	614	492	2	184	113	66	485	620	0	54	103	497	102	628	616	48	62	356	103	0	180	23	70	2	146	4	628	65	2	502	119	4	358	388	0	4	0	0	0	651	628	0	493	490	2	0	658	4	500	609	677	493	358	0	333	0	604	196	165	339	172	361	155	164	346	146	0	4	99	133	487	148	157	202	1	173	2	179	612	171	182	452	511	0	4	0	2	2	486	2	151	185	107	144	630	149	177	612	504	475	503	4	6	174	455	165	137	2	177	497	636	2	405	612	497	185	594	97	161	0	2	154	174	481	341	124	184	515	593	481	4
NC_063231.1	6000001	824835	824092	824284	824323	807183	822067	823494	822107	823307	822558	822363	821404	823513	74554	402383	820629	823676	818648	823235	824167	277254	266085	822782	329123	822805	821376	823305	822358	823651	799277	800497	822496	796007	807120	229163	822861	107903	822871	822660	823470	821680	822819	822653	822487	823462	822644	823258	822078	795622	822024	334849	822440	824139	822804	819440	823122	800095	493688	823319	820645	331721	486732	823199	807294	822378	824187	235551	337661	824044	822460	823584	824207	275542	823805	823373	314429	822742	824377	821205	824114	794669	822003	325692	527430	823148	823333	824257	824220	822125	824277	824202	824499	824210	824208	824546	823753	824205	824062	815556	801310	823022	814951	824274	822778	820168	823788	668063	821792	788796	765950	754091	822722	821934	419269	538109	822818	797503	816762	508440	665098	770379	822053	823522	822558	824531	820231	823224	822955	281885	824261	538869	821732	810596	823232	822626	818502	823314	822318	806353	823041	704866	823700	810911	823935	822517	823038	823806	746815	824168	820283	820332	823486	823799	824046	823853	824453	823141	747096	807679	822783	813510	808267	795457	822770	766453	820148	819448	803817	822101	677425	815285	803117	820625	772694	820488	811549	493	1	496	562	3	79	482	486	1	0	0	489	0	0	2	3	3	1	1	1	2	37	0	2	1	1	1	0	2	1	1	76	624	94	484	22	522	620	1	1	0	484	1	4	487	485	33	69	4	68	487	499	1	37	35	496	22	493	496	155	47	637	34	1	80	90	1	3	3	36	494	1	1	631	74	79	644	568	0	68	0	3	2	492	491	1	495	480	1	0	497	36	499	500	500	498	637	1	588	0	453	1	2	617	1	460	4	1	504	35	1	36	186	1	483	35	76	219	4	1	3	2	486	1	1	631	622	1	36	1	4	3	625	1	4	0	1	1	511	6	4	466	494	476	500	34	37	1	475	0	37	1	1	531	499	4	418	452	631	2	452	1	1	2	4	1	3	463	452	1	3	626	441	470	32
NC_063231.1	7000001	833407	832600	832762	832852	821092	830519	831850	831012	831983	830699	830569	823534	832001	88324	450331	828836	832617	825856	831823	832854	373764	320078	831244	439786	831356	829783	831862	831144	831800	807115	780705	830574	678022	820330	290575	831474	139817	831614	830769	831904	829670	831054	831212	830416	831920	831136	831691	829954	779661	830599	440808	830866	832498	831424	821442	831272	769542	564685	831982	829023	418838	598698	831912	806968	831100	832559	310043	462974	832058	831368	831894	832463	392386	832087	831906	378401	830306	832730	829696	832330	769319	830951	432649	625080	831678	832099	832891	832755	830438	832712	832560	832781	832480	832527	832961	830718	832756	832511	822048	823134	831892	820598	832435	830136	827341	831851	745990	830094	809805	776662	809112	831351	829548	541662	679371	829946	814222	827480	640906	752339	810353	831130	830992	832061	833036	827261	831554	831268	421654	832931	666118	830286	816367	831822	831512	823911	830408	831009	803244	831424	757711	832276	824988	832495	830923	831761	832233	784463	832565	829092	828637	831633	831954	832552	832159	832842	831827	763352	827010	831613	829661	823267	789362	830334	811528	829420	831265	819585	831323	755771	828950	824992	830917	773274	830753	820622	644	648	644	601	383	397	367	369	646	1	1	620	0	230	0	445	362	644	650	226	164	645	0	2	643	635	628	639	1	565	631	505	534	89	270	48	368	529	637	638	633	269	18	585	3	270	626	336	558	110	263	274	635	581	0	247	357	273	269	194	198	430	614	637	351	146	250	396	387	644	374	195	627	534	113	353	540	528	0	333	0	175	296	270	270	647	374	635	628	0	274	0	271	273	626	272	541	566	498	609	587	602	1	510	600	464	581	620	483	585	641	624	234	407	586	0	347	419	491	2	396	0	373	649	598	535	534	166	646	1	531	374	537	632	562	660	634	529	635	564	587	269	378	259	275	644	600	646	547	652	637	616	642	369	274	577	230	272	529	648	266	628	630	1	572	646	383	267	456	638	577	423	244	268	0
NC_063231.1	8000001	804833	803658	803950	804080	799682	801626	802881	801716	802901	802886	803017	790991	803691	73854	425082	801887	804242	797487	802932	803896	435697	313753	803391	484583	802596	802493	802904	802279	803153	792994	746946	801862	636185	798970	286258	802559	128922	802481	801819	802840	802030	802751	802465	801955	803138	802463	802600	801523	741222	801565	492024	801839	803666	802450	792017	802532	723800	585220	803341	801671	468522	588734	803518	775492	802874	803951	358077	498092	803448	802667	803504	803891	449113	803741	803350	432531	803483	804062	802600	803337	731844	802330	471842	573518	802482	803103	803991	803914	801928	803752	803451	804023	803486	803788	804043	802525	803950	803681	790820	795293	802952	791143	803537	802560	799770	802986	702758	802824	779302	734867	778100	803683	801925	503865	668582	802560	782957	799419	619475	715861	781465	803248	803342	803094	804458	798863	802683	801999	489644	804326	638101	802123	785875	803495	802284	796517	801750	802205	772177	803076	724846	803915	795314	804234	802761	803446	803773	757270	803813	800688	801574	802766	803401	803805	803486	804242	803396	712171	799438	803109	802138	792627	764217	802160	782395	800661	802194	784696	802620	717405	799670	797402	802435	728850	802121	790947	668	768	672	617	373	610	0	0	723	636	631	721	21	271	565	725	357	708	675	323	196	678	0	429	675	751	659	720	555	543	753	507	719	143	661	0	0	779	764	764	710	662	612	665	613	706	700	334	642	0	703	671	752	692	227	619	491	670	763	363	389	719	738	763	372	197	361	378	148	762	0	322	746	785	315	374	723	719	0	338	0	386	381	369	755	594	0	646	750	54	766	0	770	772	799	672	713	660	591	611	584	558	578	692	563	566	853	686	639	634	715	732	280	436	420	0	624	489	705	414	381	737	0	772	719	712	638	86	766	302	694	365	706	723	627	556	700	585	658	544	647	758	0	742	676	663	633	673	370	688	711	772	437	0	773	638	651	659	716	766	667	734	663	0	626	769	676	697	590	759	537	710	589	667	0
NC_063231.1	9000001	703883	702781	702930	703085	700318	701174	702169	701092	702158	702072	702071	703106	702221	45416	286797	701659	703262	698086	702339	703061	219731	176070	702498	277358	701741	702211	702261	701301	702589	698184	701380	701345	699568	698249	140025	701741	56785	701700	700231	701923	701728	701652	701668	701326	702568	701740	701758	700465	699977	700846	306604	701187	702884	701932	699599	701913	702058	425079	702492	701837	287857	452268	702301	695826	701603	702919	184198	307687	703142	701844	702896	703004	244579	702571	701408	274312	702619	702836	701361	702793	701483	700729	285129	519315	702119	702187	703324	703024	700796	703137	703082	703390	702944	703039	703430	703344	703149	701980	693588	689254	701859	694873	703244	702312	699818	702689	608206	702020	682708	672906	662236	702073	700679	366828	485466	701753	687324	695795	484438	610177	668516	702396	703077	702208	703385	698861	701031	700456	238583	703616	503911	700260	696119	701594	701017	698090	702185	701026	686947	701478	625190	702749	695253	703526	701405	702696	702902	651581	703131	699827	701214	702417	702395	702769	702669	703532	702174	660089	693077	700713	697922	691963	672559	700234	669659	700235	701000	692514	700871	612765	698952	690971	700970	678836	700132	691334	734	637	442	420	633	425	0	0	644	519	409	623	16	161	368	610	662	602	388	177	80	444	0	607	547	576	384	599	577	666	574	414	444	37	368	17	52	590	621	394	640	431	302	431	92	584	594	562	416	33	573	709	384	576	426	390	272	429	637	110	181	367	583	193	517	0	203	363	28	583	400	81	547	661	174	524	480	480	166	514	0	217	396	407	630	531	0	376	554	523	643	0	382	497	559	385	475	546	45	300	586	467	681	587	468	410	624	471	389	571	454	572	171	177	624	318	415	389	466	603	363	434	623	404	237	642	528	1	587	448	359	640	517	570	611	469	461	551	635	267	428	609	436	500	390	385	339	539	165	624	631	501	53	0	439	375	536	406	500	634	410	596	510	0	589	632	617	557	338	628	450	420	398	374	1
