chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063224.1	1	746531	703624	745671	745964	723823	744060	745319	742561	745305	745037	744648	745424	745412	121839	497952	743676	745947	737072	745048	745955	393209	363830	745284	448675	743439	743247	744355	744606	745461	718256	730420	741657	718471	736890	335716	743609	155910	743785	744679	745172	743704	744783	744830	742251	745330	743604	745030	743604	716535	744125	440363	742664	745363	744699	741100	744748	740634	569916	745242	742290	449748	540216	745266	734758	744708	745901	333972	430419	745854	745026	745543	745454	372241	704702	745462	425941	745168	746033	743695	745682	736404	703170	430827	574311	745153	745322	746094	745885	744054	745621	744779	745643	744897	745866	746126	745533	745436	745723	737248	734700	745026	736653	745943	744460	739751	745585	659835	744342	727321	700363	712900	745529	742711	477887	570112	744335	727834	740855	562969	662378	717012	744731	745824	744443	746297	740230	745159	745016	348551	746264	566947	743696	738125	745163	743871	740785	744492	742791	727225	745154	675952	745679	739247	746119	744604	745360	745649	697835	745353	742503	742137	744199	744394	745909	745663	746166	745080	692463	740485	745118	743279	737977	718623	744184	721664	743456	743830	736980	744277	668519	742001	737225	744481	702448	743872	733326	251	364	3	0	1	2	362	8	3	1	367	368	1	2	2	380	359	1	1	173	2	3	1	357	364	374	2	2	1	1	367	1	370	2	371	60	372	3	2	372	7	2	361	2	366	1	7	3	4	170	335	366	3	3	3	359	3	365	363	180	2	2	8	4	3	0	184	3	3	3	377	140	255	2	2	3	3	6	3	1	0	2	2	2	2	2	1	3	374	373	367	368	3	3	2	361	3	5	363	4	7	3	3	361	3	328	5	355	337	3	6	355	9	6	5	9	5	8	5	8	367	4	366	5	347	2	2	0	3	3	5	364	8	370	6	380	362	5	8	344	3	11	370	5	3	8	8	375	5	368	358	362	3	2	3	3	2	5	5	5	3	359	7	349	5	367	3	5	316	372	5	3	4	3	10
NC_063224.1	1000001	683287	682010	682430	682265	621726	680266	681463	679642	681545	679431	678982	587434	682108	130593	441645	676923	681454	677199	681505	682319	410223	317687	679406	432213	680701	678073	680975	680868	681436	607693	519841	680307	344596	615195	287710	681076	205111	680842	680672	681391	677209	680997	680741	680971	681450	680786	681249	680056	508766	679947	432786	680584	682119	680936	667468	680924	375650	462245	680763	675396	409912	471002	682007	640031	681232	682540	344060	443065	681910	681568	681769	682392	417279	681806	682022	409046	679725	682321	677042	681949	468418	681195	409522	440811	680604	681402	682409	682466	680343	682215	682089	682507	681913	682099	682582	672739	682273	682015	670739	673163	682000	669624	682502	678170	677207	681835	588293	679996	659472	576695	665261	682510	679179	509486	621206	679863	660541	677732	532749	607204	666009	679801	681725	681727	682778	677127	681703	681577	497108	682678	555979	680787	652982	681833	681260	667000	681040	681155	641406	681546	615817	682573	672855	682708	681178	681020	682317	630219	682295	678368	676853	681047	682132	682434	681951	682637	681957	574126	679839	681777	680941	671786	640914	680604	663732	679131	681192	664270	681765	607158	677929	677911	680434	552341	681233	665630	769	152	667	0	337	660	600	732	228	232	334	381	0	89	1	741	689	229	231	203	0	285	338	372	151	614	227	658	621	515	529	154	669	0	720	216	756	596	209	735	438	621	754	0	709	224	439	189	0	195	615	151	222	204	0	444	156	731	443	125	0	228	644	664	231	93	330	657	227	228	763	213	781	229	103	1	622	673	231	181	0	343	359	227	613	0	0	648	744	423	151	513	662	669	623	150	622	609	666	0	207	661	231	672	0	646	0	591	123	234	1	431	2	1	220	700	0	491	208	233	149	227	382	0	670	660	1	144	241	184	222	139	734	536	1	570	233	3	664	664	0	447	383	374	231	447	410	629	637	327	151	381	229	166	668	0	228	278	621	1	275	148	603	148	228	153	218	614	133	151	648	229	214	239	647
NC_063224.1	2000001	751406	749454	750398	750098	737235	747993	749222	747562	749438	749651	749172	697523	749526	96165	426507	747585	750189	744962	749148	750237	355143	288642	748604	404198	748659	747997	749240	748004	749318	734068	675753	747988	628559	734275	255387	748657	145819	748535	748495	749105	748322	749007	748508	747825	749135	748407	748923	747373	655846	747567	423666	748245	749649	748580	739803	748521	628909	488455	749797	747233	394949	527268	749749	718217	749205	750261	294886	441897	750125	749843	749620	750238	379953	749727	749785	378826	749573	750481	748066	750270	638961	747100	414275	558801	748521	749516	750303	749986	747878	750270	749733	750321	749899	750059	750530	745616	749784	749893	741395	742238	749287	741062	750607	748513	745822	749105	677427	748639	729802	678473	725860	750013	747880	511209	652853	748807	729111	746099	588833	680971	729405	749481	750169	748769	750833	745950	749484	749309	437258	750834	621024	748725	731056	749789	748935	742333	748974	749178	723199	749637	678961	750542	741764	750473	749313	750073	750094	699399	750068	747252	747120	748837	749777	750174	749967	750632	749710	663353	746545	749456	748479	739870	704919	748971	730770	747276	748401	733503	749450	676955	745027	743564	749065	666676	748369	738124	796	253	706	1	484	570	302	615	185	569	825	875	33	86	702	515	466	289	670	261	134	407	179	749	704	1	641	571	668	636	454	164	724	0	197	41	302	593	150	513	214	600	866	464	280	282	210	207	1	347	589	696	288	278	0	745	191	246	692	187	0	266	624	559	566	121	79	169	560	295	655	354	662	262	111	152	122	118	283	466	4	220	345	645	602	1	0	553	688	215	478	184	573	580	76	690	76	446	512	749	257	572	297	155	762	485	153	498	216	68	504	680	230	582	547	607	0	463	516	662	248	285	869	566	278	168	495	69	376	278	244	672	613	515	138	616	512	372	637	647	2	516	773	106	291	216	206	152	153	415	688	661	287	294	580	1	251	565	607	153	569	254	598	673	259	203	282	600	210	199	543	263	629	68	616
NC_063224.1	3000001	830526	829825	829776	829895	827074	827496	828806	827824	828638	829278	829321	829204	828808	44117	284893	829244	829501	826988	829083	829741	162289	155841	829548	223046	828397	829560	828836	828023	829206	825885	828726	828476	829506	826394	112178	828342	49079	828578	828648	828916	829164	828334	828513	827717	829015	828378	828732	827271	828005	827463	279031	828179	829617	828530	829014	828627	828769	391187	828622	829219	245356	505681	829174	824514	828264	829530	150608	304619	829932	829105	829392	829821	208840	829414	829488	237230	829921	830074	829377	829788	827030	827558	260129	607291	829046	828989	829670	829747	828004	829701	829690	829856	829783	829486	829907	829616	829664	829591	823149	813884	828779	824017	829991	829671	828291	829141	727697	829459	807857	800836	780564	829385	829250	414670	589662	829173	812435	824568	564347	722417	788997	829785	830140	829106	830325	827187	828877	828587	230835	830012	592974	828060	822790	829262	828152	828940	829938	827934	820144	828785	736308	830003	821850	829865	828760	829933	829564	770906	829835	827906	828873	828929	829506	829735	829510	829892	828634	787358	818811	828446	824194	817771	798413	829106	792001	827194	827874	818578	828391	734541	826128	816078	827759	807664	827247	821389	765	412	843	331	324	619	658	566	411	428	582	724	17	57	701	328	586	606	700	43	59	677	84	459	473	463	687	659	716	732	547	749	528	23	412	7	691	569	669	332	661	479	597	548	321	325	654	735	457	55	472	492	327	522	1	612	82	327	759	134	174	673	692	698	562	45	87	462	591	406	530	80	529	200	87	754	495	480	436	554	341	157	334	691	791	173	0	633	531	502	660	1	779	676	81	842	567	301	315	722	320	671	333	310	719	662	203	782	423	604	744	681	145	410	325	511	325	364	489	380	623	334	575	494	188	0	690	60	706	271	640	757	523	803	201	375	792	475	461	496	536	661	820	642	334	669	585	618	1	367	483	690	330	239	223	533	617	644	572	319	647	315	568	457	651	609	589	550	488	609	539	668	713	719	526
NC_063224.1	4000001	844462	843995	844146	844004	841036	841858	842846	842104	842685	843125	842758	842544	842758	39461	313642	842695	843812	841912	843183	843822	111003	173091	843275	157846	842842	843124	843321	842521	843190	840227	841045	842909	841767	839807	127486	842881	49291	842618	842667	843279	843036	841322	842686	842123	843361	842378	842992	841639	841456	841856	202603	842368	843886	842728	843930	842862	840315	387457	842369	842896	190474	385574	843122	833738	841010	843634	123516	204770	844175	842802	843079	843934	135064	843351	843318	210141	843502	844215	842898	843900	834062	841640	181333	484513	843074	842843	844015	843993	842001	843800	843870	844107	843939	843894	844226	843038	843863	843820	836150	813830	842458	838509	843984	844315	842405	843346	655989	843584	800080	792718	742016	841605	843712	303427	453530	843442	816251	835798	439351	638946	772262	843562	844294	842209	844247	841456	842850	842420	140820	844125	469682	841222	831566	843068	841924	842944	844055	841156	834925	842536	693939	843800	827649	843300	842170	843683	843187	750104	843704	840888	842095	843051	843271	843805	843651	844046	842927	764679	816994	841747	826566	821565	826916	842897	759684	839239	837753	817478	840129	660169	832509	816052	839019	810157	837403	831139	481	449	543	515	39	495	444	685	490	264	261	686	20	142	450	39	466	480	479	0	38	476	60	36	39	445	474	692	671	667	471	678	461	45	487	0	465	38	452	38	442	475	518	476	35	37	442	677	433	0	474	452	37	479	0	481	166	37	474	85	174	441	634	664	689	29	3	489	471	486	450	22	443	0	72	699	455	450	301	644	523	69	102	470	540	266	0	1	452	651	0	0	537	536	263	529	265	34	37	0	33	449	303	35	688	457	0	624	384	562	475	446	53	272	39	416	487	237	356	0	253	39	262	0	0	0	667	0	479	0	435	428	442	678	0	264	671	417	39	34	681	645	552	420	39	475	415	486	0	259	0	466	38	0	0	669	33	624	493	39	639	36	537	1	434	478	458	521	326	471	241	437	621	467	640
NC_063224.1	5000001	840460	840027	840038	840043	835976	837960	839276	838054	838843	839147	839227	839025	838502	46557	265364	839508	839537	837841	839252	839919	105390	159960	839747	153789	838807	839678	839249	838314	839484	834280	837476	838640	838341	834740	121410	838870	52175	838503	838759	839186	839391	837880	838655	838239	839057	838629	839053	837807	837399	837742	181499	838462	839847	838995	839856	838758	837301	371479	838237	839002	181731	379925	839235	830014	837374	839806	114150	187434	840209	838648	839207	839868	115691	839281	839383	184959	839975	840206	839619	839924	834078	837925	163916	480197	839228	838983	840013	839936	838166	839910	839881	840141	840013	839813	840095	839277	839949	839909	832241	804836	838129	833896	839973	840125	838344	839443	641469	839807	792404	790712	730097	836483	839406	330438	431535	839402	808413	829336	439525	627571	765670	839837	840254	837748	840162	837330	838633	838310	130606	840179	457970	837382	828352	839168	838313	838953	840066	837499	831233	838436	689498	839673	823843	839503	838145	840038	839446	741150	839790	836743	838989	839142	839393	839817	839551	840109	838683	765434	806006	837689	820131	813889	827384	838833	756725	834784	833132	813300	835428	652912	827033	807627	833431	808473	833052	826982	453	457	135	132	3	132	446	574	449	721	711	702	14	62	455	3	440	448	581	1	64	580	26	4	4	445	567	705	560	434	566	568	552	20	446	0	559	0	449	0	442	450	129	573	3	0	449	560	433	0	440	458	3	580	3	432	98	3	573	75	115	448	673	694	713	60	0	453	683	436	440	47	443	0	38	589	453	454	716	661	133	42	301	445	2	718	1	3	447	453	4	0	130	136	705	136	708	0	3	0	2	448	715	3	705	380	0	506	388	572	689	451	177	294	4	398	124	164	389	2	0	136	706	4	0	3	687	0	575	1	421	419	449	578	0	719	565	513	4	7	562	671	133	428	4	571	485	450	3	699	0	558	3	1	0	571	3	642	440	0	666	0	127	2	430	436	413	126	265	425	651	312	517	550	657
NC_063224.1	6000001	832792	832057	832329	832135	811070	830207	831328	830473	831147	830358	830410	826033	831071	76534	350926	829587	831702	829197	831525	832150	237076	244316	831036	282598	830979	830171	831473	830476	831392	794022	797644	830856	825374	813955	212389	831028	110563	831031	830829	831303	830050	830030	831101	830621	831499	830738	831015	829540	794911	830151	310152	830463	832143	831049	828061	831093	827507	442436	830419	829024	282909	438275	831340	810839	829357	831863	213923	307934	832355	830971	831296	832175	251594	831719	831457	281908	831196	832404	829407	832032	786642	830011	298864	497488	830983	831126	832231	832055	830008	832228	832070	832290	832003	832005	832346	829775	832009	831925	821879	799252	830476	823891	832256	831489	828607	831572	657299	830359	781479	758541	745266	828705	830731	411474	525146	830718	798810	823540	494446	649917	767948	830677	831765	829917	832382	828187	831295	830767	274294	832301	528523	829251	816012	831503	830610	827452	831547	830124	812649	830824	697739	831990	813254	831619	830636	831014	831738	746726	832157	827968	829222	831411	831579	832123	831893	832371	830996	733648	804919	829856	810910	807770	807704	830340	752264	827401	826353	805330	828333	652090	818522	803649	825483	775034	825092	816436	603	542	549	533	176	476	515	632	357	717	692	766	50	54	543	180	353	357	552	76	82	610	175	178	177	606	528	739	624	476	539	643	515	89	360	36	542	240	521	243	591	422	309	543	160	0	581	615	585	81	419	603	160	590	171	408	138	179	610	181	222	599	695	734	752	43	93	193	175	414	605	170	601	0	67	674	675	674	741	657	476	196	387	604	17	712	17	177	534	565	176	65	546	552	715	490	713	235	156	241	142	611	621	154	767	479	0	592	288	613	730	590	58	419	169	556	348	186	367	1	246	589	703	174	0	173	737	1	614	4	579	511	663	666	0	707	651	464	176	221	660	708	565	568	177	594	504	366	169	698	17	534	162	0	0	654	167	696	420	237	697	237	526	239	584	351	333	512	228	332	659	364	587	583	677
NC_063224.1	7000001	838585	837792	837941	837500	823503	835225	836498	835986	837152	836894	836878	826538	837715	82940	444462	835318	837782	832035	837086	838017	371013	311071	837104	433568	836455	836115	836842	836337	837323	811936	765775	835658	760274	825944	267355	836761	136496	836923	836388	836809	836017	836578	836025	835581	837368	835879	834449	835074	767169	835091	434523	836141	837746	836841	827809	836652	786551	538648	837019	835483	405142	585994	837336	807164	836684	837849	305103	470430	837623	836322	837428	837775	399979	837529	837465	358729	836997	838072	835972	837693	759561	835953	427338	598747	837085	837135	838125	837700	835782	837862	837739	837727	837907	837851	838230	835307	837447	837951	823331	827897	837065	821901	837857	836075	831874	837537	745458	835425	818061	775259	815648	837306	833012	580316	697302	835089	820168	829235	653823	754112	815786	837043	837004	836998	837686	830773	837117	836782	456695	838168	667528	834345	822411	837435	836783	826550	835418	836262	803344	836654	770948	836914	831991	837938	835636	837414	837777	796441	837928	834108	835001	836745	837730	837854	837581	838260	836698	765814	834127	836893	836226	829855	800653	835582	819217	834940	836103	826151	835413	754169	833965	832702	835424	773630	836309	822365	493	596	728	715	502	717	0	372	322	423	549	410	26	155	591	525	302	318	353	232	1	34	233	509	523	488	340	181	469	0	329	443	349	93	308	38	341	381	1	385	509	2	2	347	505	1	510	453	488	214	3	522	314	32	493	2	2	519	35	203	33	492	385	403	408	220	222	0	714	3	492	234	491	279	135	495	386	390	407	378	716	228	261	481	591	353	592	483	612	498	727	318	493	494	415	721	409	338	481	383	440	493	36	474	406	430	0	482	283	676	404	487	349	295	501	478	19	2	0	1	391	315	555	725	0	494	484	1	35	2	470	579	386	479	0	540	484	265	514	364	488	402	390	500	522	35	33	320	469	545	589	346	319	0	0	477	451	399	3	321	401	368	370	378	486	322	295	362	282	319	403	19	340	34	360
NC_063224.1	8000001	849635	849005	849114	849090	843637	846799	848214	846966	848039	848037	847606	847149	848537	74749	381984	846747	849092	844237	848180	849232	251684	250740	848420	325892	847911	847051	848223	847295	848584	834817	827996	847447	838736	844481	204864	847857	101881	848007	847693	848266	846998	847858	847755	847335	848485	847927	847921	846710	819804	846719	353481	847243	849039	848178	844376	847919	844039	502488	848420	846450	315103	531006	848392	833190	847427	848992	224894	355294	848860	847456	848577	849108	280248	848813	848257	277926	847878	849124	847151	848958	826483	847247	331141	591656	848195	848155	849106	849092	847110	849307	848779	849291	849074	848995	849354	848029	849039	849209	838769	836217	847966	838534	849081	847913	845346	848630	730982	847101	824808	800091	804421	848298	846919	496101	607861	847581	829849	843936	592054	733089	811889	847623	848633	848124	849363	844207	848146	847857	307060	849311	610682	846798	837532	848399	847673	843936	848168	847332	825207	847951	758382	848757	840341	849088	847607	848250	848541	793761	848877	846173	846240	848401	848493	849034	848544	849239	848248	786323	840895	847969	845841	837524	814610	847468	812622	844362	846795	836025	847143	745781	843566	837935	846846	805703	846864	838473	682	173	744	740	579	618	0	551	628	653	710	653	36	146	172	608	608	619	732	135	72	469	161	595	604	677	714	458	761	1	709	774	719	121	613	47	716	627	2	635	599	0	0	726	582	0	589	744	669	181	0	608	613	438	673	0	13	603	464	185	280	677	663	687	696	114	189	0	722	0	689	185	685	686	118	779	643	637	705	688	714	187	370	680	172	736	172	677	623	179	738	625	773	780	659	733	653	578	567	631	537	688	462	668	654	616	105	731	624	654	703	589	265	351	583	647	640	1	1	414	643	628	705	739	0	671	753	0	468	3	658	163	632	765	0	704	759	584	590	552	765	683	643	584	608	459	420	626	651	698	170	719	622	0	0	765	546	618	0	613	614	621	539	598	663	621	164	531	500	610	612	658	573	459	634
NC_063224.1	9000001	850171	849757	849752	849717	846947	847489	848904	847528	848206	848913	847448	848313	847184	60160	314087	847891	849412	847580	848692	849615	106240	206330	848765	134767	848404	848236	849061	847947	849111	846479	842269	848323	842184	845692	164361	848425	74627	848469	848412	848617	848285	846433	848300	847646	849101	848147	848832	847410	839824	847211	165646	847899	849574	848531	849600	848650	846025	373562	847341	847906	160830	304935	848873	826119	845828	849377	109992	151569	849772	846650	848164	849582	103962	848851	848864	185046	848904	849862	848304	849566	839614	847109	170351	379060	848636	848481	849815	849724	847939	849548	849464	849837	849600	849558	849900	848254	849699	849600	840665	801910	847364	843151	849555	849668	847241	849124	569681	848513	780154	766383	693532	845012	849055	271952	339503	848996	807698	837908	349864	536279	744016	848713	849839	845303	849857	846630	848617	848260	103444	849836	375723	846024	824257	848597	847757	848194	849787	846665	839346	847994	656580	849387	822140	848419	847591	848875	848867	720680	849486	845774	847708	848968	849064	849549	849272	849710	848502	719016	806396	846996	817315	813718	837035	848550	710915	843656	838359	807470	843952	572146	825797	803922	838422	799836	839165	831555	591	0	306	307	644	641	0	731	666	672	664	658	39	167	0	665	646	653	669	57	105	848	63	653	671	586	644	838	302	0	653	284	644	81	656	46	653	566	0	579	635	0	1	657	657	0	643	292	572	75	0	669	659	852	587	0	212	644	846	41	136	587	505	553	573	53	58	0	586	0	596	62	586	590	77	307	582	580	573	527	578	67	176	589	0	670	0	574	662	678	594	663	304	306	659	589	672	533	580	557	610	599	852	629	662	144	600	245	460	193	563	647	92	168	83	509	537	0	1	645	582	664	656	593	0	586	285	0	843	0	560	1	573	293	0	666	299	572	637	384	291	508	575	631	671	830	611	662	559	658	0	650	662	0	0	299	475	524	0	622	539	563	731	423	575	634	0	688	358	607	573	566	505	799	510
