chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063238.1	1	809510	808683	809063	808946	804485	807159	808279	806714	807240	808147	807286	807323	807319	48392	231002	807691	808004	806820	808158	808895	74752	147724	807972	104826	807715	808032	808391	807152	808569	800821	805044	807792	795138	801769	114380	807480	51059	807739	807981	807978	807942	805496	807729	807054	808423	807657	808135	806916	802795	806808	134495	807395	808915	807492	809005	807634	806238	294905	806354	807204	127824	267453	807827	788229	805429	808595	86824	126594	809282	805379	807982	808803	83033	807962	808085	150403	808555	809190	807889	809030	799608	806955	138332	360221	808109	807643	809066	808913	807394	808862	808997	809125	809033	808787	808965	806732	808937	808885	800460	748768	805989	803066	808910	809182	806464	808154	527675	808434	724428	713477	632133	803415	808245	280749	325313	808311	762346	793138	326644	491339	694802	808223	809017	802193	809152	804921	807835	807354	87808	809229	353379	805142	780855	807854	807297	807443	808806	805487	801762	807143	604662	808484	773864	807344	806946	808794	808127	668407	808484	803708	806943	808281	808088	808617	808668	809076	807590	661776	748035	804798	758535	766476	799933	807530	628368	802318	788860	753040	801362	517032	775539	748088	794011	755199	793771	788138	757	643	636	739	106	754	587	0	388	0	612	103	0	57	636	5	5	5	106	34	46	633	6	632	106	5	454	107	708	720	0	667	595	0	0	23	109	104	750	638	106	1	106	628	625	0	7	723	616	44	1	1	386	640	0	1	130	102	112	52	133	106	97	733	106	29	9	642	476	628	624	34	630	106	2	778	106	104	470	683	623	61	1	634	382	0	0	621	356	106	640	6	757	766	5	641	364	577	548	102	467	105	7	0	105	364	109	313	488	67	479	619	94	31	612	0	670	206	325	480	5	472	375	0	524	4	747	35	629	202	703	0	0	489	387	386	718	56	370	3	745	569	0	0	0	622	466	0	600	384	0	381	0	102	106	106	0	556	0	4	551	0	0	0	709	599	0	0	1	560	549	696	526	5	93
NC_063238.1	1000001	824138	823555	823744	823773	818624	821838	822596	821595	822094	821932	821830	821275	822263	47330	256158	821941	823152	821300	822684	823668	80011	162517	822691	113504	822660	822524	822926	822124	823234	814998	820400	822329	805289	817252	125875	822498	50427	822610	822557	822944	822327	820318	822442	821873	823041	822080	822765	821443	818963	821464	140925	822243	823607	822687	823219	822431	818224	316325	821124	821627	139969	316950	822886	804724	820291	823390	92830	147436	823973	821085	822680	823687	89012	823060	822933	165052	822818	823882	822167	823688	812796	821240	141305	387751	822872	822530	823695	823700	821935	823357	823496	823850	823522	823494	823791	821258	823697	823584	815224	775941	821007	818407	823516	823784	821777	823094	569368	823044	756857	742249	676067	818929	823086	285868	355298	823052	782551	811766	361548	545627	724462	822885	823892	818355	823745	820605	822312	822292	93862	823844	387767	820135	803891	822471	821884	822452	823702	820618	816198	821998	645393	823248	796910	821870	821489	823196	822754	700616	823433	819146	821659	822915	822944	823359	823470	823825	822503	701155	777389	820366	786688	786421	813037	822395	673824	817400	810443	779532	817257	571467	797131	771826	812504	776341	812092	806431	673	690	459	739	715	756	0	0	736	0	20	460	1	122	458	761	742	748	461	37	28	690	49	451	455	757	438	451	721	728	1	100	442	2	0	19	671	452	129	457	666	0	446	455	572	453	678	573	411	59	0	0	718	19	0	0	124	447	690	65	160	575	599	116	349	30	65	588	428	450	18	2	454	579	0	593	459	461	446	103	441	52	191	453	730	0	0	445	589	461	460	695	131	133	751	455	675	535	510	445	419	455	701	0	454	373	584	630	443	374	429	455	77	175	415	0	673	153	13	15	764	444	709	0	548	657	375	50	19	8	697	216	0	432	607	717	124	396	708	2	735	616	0	0	0	450	393	0	544	729	0	727	0	453	459	568	78	608	2	531	612	2	4	0	698	446	218	0	416	434	426	703	570	713	413
NC_063238.1	2000001	822468	821888	821977	821917	817750	819553	821082	819738	820008	821471	821220	818300	819181	46923	209390	821611	821414	819647	820990	821800	64151	140541	821513	97919	820731	821705	821215	820064	821217	816853	817735	820887	768830	815961	116874	820392	49732	820620	820794	821118	821753	818522	820387	820150	821297	820392	821015	819643	814427	819432	118832	820402	821811	820513	821687	820608	810506	291320	819273	821551	105833	259518	820874	802822	818276	821580	75749	111497	822178	818335	820735	821895	72661	821171	821292	140899	822148	822097	821866	821979	804670	819521	125245	343990	821111	820585	821932	821891	820109	821580	821917	822181	821802	821767	822121	817996	821845	821576	812073	764116	818915	816691	821819	822036	819752	821283	532362	821928	740012	731516	643726	816930	821283	228924	315336	821012	772162	808516	325362	504677	712946	822010	822044	815849	822084	818789	820882	820479	77039	822124	345290	818595	793149	820900	820096	820583	821870	819297	812340	820203	627586	821582	789094	820079	820262	822154	821426	680648	821631	816426	821174	821022	821287	821737	821485	821964	820659	682627	765490	818355	773709	775487	812280	820537	634266	816230	806158	770147	816265	524469	795231	762266	809158	769447	807238	803779	340	825	98	24	835	23	334	0	861	0	831	234	0	125	869	223	222	221	244	44	12	823	29	863	245	783	830	836	816	821	0	1	818	3	331	25	688	238	1	873	766	770	170	864	861	835	445	235	217	57	769	789	853	633	0	707	179	242	383	49	38	86	343	134	239	40	18	886	806	855	726	23	815	221	0	245	243	243	168	1	842	66	244	804	841	0	0	840	360	24	877	339	1	555	212	872	774	787	744	48	170	191	344	0	242	457	88	689	666	158	840	860	117	61	330	0	193	95	412	663	368	169	817	0	826	862	834	16	861	255	214	767	0	180	869	825	1	753	677	2	224	734	1	0	0	859	638	0	815	685	0	840	0	837	242	86	605	704	0	745	700	1	0	81	216	810	370	0	196	780	727	209	710	363	205
NC_063238.1	3000001	776416	776029	776089	776052	762312	773986	775389	773986	772992	774077	772601	764892	771052	36034	159993	775500	773803	774764	775261	775839	35035	111237	775234	44372	775011	775842	775247	774152	775469	762302	769516	775102	543480	757990	90477	774788	37119	774702	774833	775134	775483	769112	774916	773815	775275	774486	775129	773711	754577	773686	61634	774470	775936	775032	774529	774760	738812	197652	768397	775450	59127	148321	775174	745150	771215	775662	45028	65404	776074	771706	774278	776048	42825	775157	775396	102983	776029	776247	775686	776025	724332	773144	84670	215139	775129	774361	776029	775958	774283	775798	775843	776173	775995	775807	776142	759986	775969	775899	769520	671433	770959	771854	775856	776246	771793	775494	403816	775848	637156	628821	506183	765586	775786	231679	223154	775324	697048	750997	201695	338977	618004	776007	776208	762000	776165	772791	774728	774264	46400	776058	238084	772162	721025	774617	773792	773230	776265	771758	770635	773774	506597	775556	709387	768176	773948	776024	774736	568592	775699	768003	774999	775218	775224	775831	775625	776031	774435	554356	662879	768446	669316	692651	768189	774823	492450	767102	737020	675445	763465	360428	712310	665973	740326	696317	748764	750060	550	497	1	6	665	1	534	0	672	7	691	620	1	68	868	618	636	632	650	20	44	709	23	860	652	850	414	860	606	639	0	11	747	0	542	13	542	635	1	870	655	745	294	653	754	853	691	563	624	28	736	762	679	308	0	671	106	596	308	25	17	22	255	650	641	7	29	788	734	841	6	3	637	640	0	654	652	652	754	1	833	13	45	639	665	0	0	843	278	1	337	548	1	872	541	866	772	706	605	0	724	548	554	0	648	335	25	61	518	331	649	854	147	117	756	8	557	148	271	519	283	758	626	5	832	771	663	20	755	146	599	624	6	731	407	691	2	707	723	6	642	567	0	0	0	839	501	0	718	746	0	667	3	860	649	22	497	527	0	599	528	4	0	300	595	200	478	208	91	180	265	542	671	265	556
NC_063238.1	4000001	792718	792330	792463	792348	786251	790444	791664	790386	790241	791401	790492	788716	789499	49163	255960	791197	791361	790436	791375	792245	69866	157403	791141	90568	791316	791327	791546	790410	791762	783837	787203	791283	737605	785930	132435	791028	63574	790923	791082	791593	791085	788448	791129	790650	791814	791044	791557	790485	774592	790092	106769	790678	792200	791239	792323	791211	781081	292247	788881	790874	108049	216617	791200	768579	787920	792037	79468	95103	792521	788032	791280	792247	70372	791567	791554	133461	791659	792524	790974	792008	773960	789897	126031	283259	791396	790821	792305	792325	790250	792035	792283	792525	792276	792369	792328	789091	792165	792193	785367	721229	788890	786001	792260	792397	789665	791677	466805	791752	690862	672681	589386	784976	791693	263181	271483	791562	732696	775500	255750	427062	665602	791475	792184	784221	792524	788972	790905	790229	60363	792276	288414	788417	752501	791199	790220	789185	792093	788821	785190	790355	566025	791852	749070	789046	790168	791555	790955	628807	792059	785709	790320	791661	791363	792117	792014	792378	790723	618613	718478	788404	729822	732690	783692	791294	597937	785041	767232	725983	784052	449211	750678	714500	774071	729909	773761	772132	0	0	0	1	654	0	0	0	671	5	537	0	0	141	553	0	0	0	0	29	92	556	29	536	1	543	652	554	628	637	0	5	511	0	0	24	5	0	0	554	522	548	0	4	535	548	539	5	0	39	546	553	662	0	0	486	112	0	5	54	0	0	1	643	1	37	5	558	526	551	5	5	0	2	0	0	0	0	662	0	534	0	0	1	645	0	0	543	0	0	0	0	0	559	4	553	506	516	445	0	634	0	1	1	0	261	5	0	385	1	640	546	102	7	548	3	5	131	237	384	0	669	642	4	526	545	648	29	551	126	0	441	1	643	674	675	0	513	651	3	3	465	0	0	0	542	371	2	523	645	0	652	6	553	0	0	325	445	6	480	444	1	4	2	0	5	4	0	4	1	0	4	429	0	0
NC_063238.1	5000001	812230	811739	811844	811828	808706	809827	810921	809874	810148	809958	809131	809469	809842	59239	268828	809938	811248	809674	810829	811782	71991	185315	810818	112712	810671	810663	811068	810209	811118	807381	807004	810716	795724	807541	142919	810730	68911	810677	810500	810916	810365	808910	810443	809978	811014	810494	810795	809932	805277	809865	124480	810140	811688	810720	811854	810527	805051	303651	808870	810050	120413	263370	811038	790520	807661	811558	80799	111342	811966	807705	810593	811641	72849	811072	811155	133954	811090	811920	810207	811454	796982	809451	144110	325005	811155	810516	811836	811767	809756	811428	811771	811906	811774	811653	811952	810362	811728	811620	804275	749448	808616	805172	811710	811885	809076	811309	505968	810721	724289	708500	634442	806514	810904	274151	299998	810812	758882	796230	297244	476637	693015	811156	811713	805722	811961	808548	810498	810464	74974	811849	323908	807757	782209	810927	809917	810007	811590	808421	802485	809775	594218	811381	775642	809544	809458	810793	810882	662726	811563	807000	809226	811191	810716	811457	811482	811804	810552	652719	751498	807465	764576	763606	804353	810711	645529	803677	792613	753051	805545	503725	777951	745692	797654	755449	797981	791698	3	2	1	1	407	1	3	0	416	0	340	2	0	66	347	2	2	2	2	12	13	340	24	341	3	344	411	344	407	399	0	5	329	0	3	13	3	2	1	346	331	338	1	2	340	335	336	2	2	14	343	344	416	1	0	331	76	3	1	4	0	0	0	396	3	14	1	348	336	340	0	0	2	4	0	2	2	2	127	1	335	0	0	3	415	0	0	334	1	0	1	3	1	350	2	346	343	316	289	0	128	3	4	0	2	180	1	4	251	6	409	334	61	2	341	0	5	84	159	266	1	130	412	1	328	342	404	5	345	104	2	305	0	124	421	420	0	304	128	10	5	305	0	0	0	336	228	0	319	128	0	417	0	346	2	0	230	297	0	312	295	0	3	4	1	0	2	2	1	0	4	2	290	1	2
NC_063238.1	6000001	790577	790243	790279	790320	787776	788194	789426	788338	788252	789322	788693	787118	787506	51666	266353	789167	789776	788221	789375	790141	67562	159343	789462	102951	789153	789542	789601	788495	789694	786902	786493	789247	771087	785953	131270	789050	59079	789130	789342	789433	789014	787107	788903	788451	789542	788807	789417	788112	783820	788044	120482	788888	790058	789146	789920	789216	780983	303796	787028	788710	113043	247162	789351	772510	786470	789952	79789	106211	790392	787289	789004	790132	68880	789468	789539	138985	790037	790420	788955	790119	773015	788003	120873	327485	789544	789008	790259	790204	788596	790082	790261	790390	790171	790172	790354	788157	790212	790086	782986	733921	787109	785420	790165	790115	788216	789690	510889	789625	712335	707468	624045	784219	789825	261398	300211	789536	740499	777016	300635	478274	678407	789689	790440	784793	790368	786971	789112	788580	68578	790323	324652	787383	764410	789138	788697	788831	790329	787644	784240	788299	588004	789778	758760	787971	788306	789769	789235	650548	789867	785730	788249	789699	789562	789990	789838	790233	788882	654450	734350	786571	745930	742882	780335	789200	638275	784449	775704	737583	784160	509287	766717	732994	777999	739724	777938	773466	1	1	1	3	228	2	1	0	238	0	490	0	1	46	507	0	0	0	0	13	21	508	31	496	0	495	230	504	227	232	1	3	473	0	1	12	3	2	0	503	485	500	0	4	495	501	495	0	3	29	491	508	233	1	2	462	100	2	4	10	3	1	2	224	3	22	1	506	493	493	1	1	0	2	0	0	0	0	299	0	487	1	0	2	228	0	0	484	2	0	0	1	0	506	2	502	541	453	430	0	282	3	1	0	3	248	2	1	376	3	227	492	95	2	495	3	3	134	228	362	1	301	222	2	487	491	227	9	502	126	1	432	3	286	238	238	3	456	287	3	1	438	0	0	0	496	349	3	478	295	3	228	1	500	1	1	336	429	0	440	413	0	3	0	1	2	3	0	3	3	4	2	433	1	0
NC_063238.1	7000001	823696	823198	823324	823334	817671	820760	822464	820971	821235	822109	821031	820930	820216	48952	262753	821414	822614	820856	822251	823089	77223	161069	822366	108294	822052	821924	822523	821091	822641	817861	819156	822012	805567	817354	120528	821878	46851	822024	822075	822343	821376	820267	821906	821412	822627	821457	822220	821052	811347	821027	132446	821597	823014	821998	823180	822191	817852	302776	820295	821947	125528	261046	822144	800074	818868	822873	85725	123642	823465	819171	822008	823099	80795	822408	822420	139531	822826	823385	821804	822939	811383	820800	136746	335498	822359	821617	823273	823153	821366	823076	823263	823318	823263	822952	823398	821467	823013	823131	815823	763625	820357	817303	823115	823029	821043	822598	530035	822767	736694	729287	644135	817744	822742	268307	325015	822642	774788	806991	321190	501319	707068	822743	823114	816430	823471	820769	822072	821380	87877	823359	340518	820275	791869	822056	821076	820779	823142	820815	815021	820786	622078	822834	788459	821062	821276	823063	822340	686981	823025	817730	820920	822452	822554	823124	822805	823255	821905	676761	766594	819888	774631	774897	812796	822221	664538	817184	807239	769127	817000	523864	795676	764660	810118	765638	811562	805454	2	2	0	2	668	0	2	0	683	2	831	1	0	132	853	1	1	1	1	50	82	848	58	840	1	848	665	848	649	653	0	2	815	4	2	29	2	1	0	852	349	850	3	2	70	834	822	1	1	81	827	859	678	3	0	814	181	1	3	74	3	0	2	640	1	41	1	857	822	827	0	0	1	1	0	1	1	1	850	0	824	1	3	1	677	0	0	837	3	0	0	2	0	856	3	851	4	787	725	0	789	3	4	0	1	443	2	0	659	3	669	832	172	6	838	2	1	269	435	654	3	853	651	0	807	837	663	72	850	280	1	738	0	826	688	693	2	763	815	4	3	767	0	0	0	830	654	0	808	837	1	670	0	841	1	0	601	741	0	759	733	1	0	1	1	0	1	1	3	2	3	1	699	3	1
NC_063238.1	8000001	743275	742873	742925	742828	736516	740617	741370	740830	741120	741842	740756	741596	740724	52195	235509	741065	742171	740399	741857	742760	66866	156320	742117	102102	741739	741936	742045	741130	741879	735049	738356	741726	738591	736178	119446	741728	58123	741601	741914	741927	741203	740634	741265	739889	742134	740946	741825	740835	735539	740668	112847	741183	742753	741323	742754	741623	739607	293738	739735	741377	109929	226253	741922	722318	738820	742675	79027	99702	743053	739247	741838	742732	65217	741958	742143	130083	742227	742877	741488	742429	733811	740431	113027	291880	742134	741695	742950	742874	741162	742866	742099	742912	742691	742773	743040	741904	742776	742802	735556	683708	739937	738140	742599	742914	740331	742261	461159	742125	657296	650704	573885	737617	742347	272062	279931	742289	693329	728898	265521	424460	626832	742356	742656	736895	742992	739700	741443	741536	63686	743036	289479	738963	716366	741718	740613	740158	742768	740005	737001	741301	544528	742540	710795	740177	740579	742363	741974	600189	742675	738426	740776	742296	742186	742690	742346	742871	741426	603226	684911	739081	700353	699897	735649	741773	584098	737684	725638	688310	736344	457616	714755	683037	731484	691217	731896	725309	5	625	628	613	562	0	5	511	568	1	642	2	0	135	659	3	3	3	3	27	67	653	42	642	3	650	549	516	556	559	0	607	613	0	5	25	5	2	616	653	5	646	1	3	0	635	633	3	3	52	646	656	564	2	0	631	135	508	2	51	2	0	2	535	3	34	0	659	618	639	0	0	3	3	0	625	525	3	689	568	632	0	0	3	555	0	0	632	2	0	626	524	628	655	3	647	3	596	552	0	601	2	5	0	3	286	0	478	477	5	546	647	135	2	628	425	3	179	306	483	2	699	547	0	536	641	561	31	654	165	3	551	508	681	571	7	596	580	630	5	3	572	0	495	0	644	451	0	620	651	0	565	0	650	3	0	359	530	506	585	559	3	508	3	2	0	3	480	1	0	3	3	523	2	3
NC_063238.1	9000001	830781	830055	830221	830198	828176	828069	829458	828262	828883	828923	828233	829564	829199	61086	310093	827904	830185	827150	829339	830287	101231	190363	828963	142633	829177	828271	829488	828260	829770	824104	826783	828994	827092	827442	152242	829060	71366	829141	829185	829566	828357	827969	828852	828455	829608	828803	829546	827859	826654	828082	168913	828766	830240	829122	829855	828989	827265	353490	828664	827613	157699	318206	829363	814092	826743	830067	108368	146803	830471	826100	829211	830214	104409	829713	829515	169407	828791	830399	827954	830057	825226	828050	170273	388149	829643	828958	830416	830452	828579	830078	830145	830452	830345	830351	830448	829568	830286	830300	821557	779173	827530	822947	830178	829906	827386	829768	562665	828671	755576	745136	672744	824976	828541	288457	352588	829125	788461	818036	346554	534446	723539	828786	829922	825188	830578	826013	829157	828564	107851	830308	377708	826845	808070	828990	828662	828164	829395	827513	819542	828487	638003	829896	801270	828459	828187	828857	829338	702520	829975	824936	827494	829435	829475	829940	830069	830209	828869	705083	778576	826653	787799	792402	818789	828193	690824	824066	816762	784711	824017	563708	804232	775480	817667	782143	819244	811697	199	245	46	43	723	1	195	0	746	0	38	41	0	144	1	1	1	1	40	1	0	198	0	1	41	1	734	1	705	701	39	0	1	14	193	14	3	40	47	1	192	0	157	41	0	1	192	41	40	2	38	40	745	161	0	1	2	41	197	87	9	0	145	721	41	55	6	40	38	3	39	0	41	1	0	86	41	0	740	41	1	36	51	39	734	1	0	3	158	0	47	199	46	1	38	1	41	0	33	191	6	160	201	0	40	29	40	43	0	25	729	190	9	12	39	1	42	15	21	32	199	752	736	0	44	40	736	73	159	14	39	31	0	734	748	199	46	0	1	1	1	176	0	1	0	1	2	0	39	1	0	729	0	3	1	0	2	1	0	32	1	41	0	27	40	0	28	38	81	0	130	1	1	36	35
