chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063220.1	1	605300	604306	604616	604703	589652	599685	604264	603286	604064	603511	603297	604418	604531	102551	390030	602617	601426	596438	600152	604765	312350	296566	603903	332950	603419	603076	599879	602902	604096	580663	602250	602153	604286	594757	273774	603487	137202	603313	603496	603423	598236	602980	602937	601912	603830	603395	603343	602638	581721	602096	336432	602771	604599	603305	602481	599061	602858	449132	604206	602243	356418	387253	603351	592193	598917	604215	272887	317477	604727	601741	604219	601098	273647	603576	603532	328840	603649	604959	603104	604338	600205	602714	321477	408598	603596	603487	604862	604223	597712	601586	604040	604798	604287	604531	604579	601332	604756	600420	592343	578614	603676	598738	604313	604295	602670	603642	482163	603671	560571	550095	532279	601922	603155	323560	382856	603817	579461	595830	392464	472194	556129	603423	604751	602213	604796	600972	600076	599150	239812	604567	397105	601942	590922	600830	603265	602630	604129	602767	588987	603389	513094	603584	587809	603968	601942	604389	604209	545435	604256	601137	601859	603535	604247	604519	604460	604747	603457	538653	583976	602945	587492	585493	584889	603396	545520	601376	598613	582072	601534	481059	594866	578261	597651	565444	599664	592892	399	0	79	391	406	0	0	313	476	0	0	0	11	212	324	417	410	426	331	158	125	0	81	390	326	135	394	386	384	329	386	398	389	147	0	60	317	314	390	411	314	383	308	398	195	440	0	306	395	164	381	322	317	0	136	479	238	322	0	49	235	329	0	403	393	35	221	436	316	330	135	110	315	471	17	397	0	0	392	0	77	55	1	315	0	400	319	131	466	323	79	322	399	398	470	79	470	367	250	323	72	397	328	190	444	83	80	393	71	0	394	386	168	2	319	289	360	246	335	281	80	390	318	481	367	413	404	103	330	6	324	399	3	86	335	330	380	331	203	250	328	386	0	375	428	391	351	474	418	198	392	0	321	317	328	331	270	0	316	375	0	374	312	346	466	78	370	301	345	78	3	386	75	316	0
NC_063220.1	1000001	741361	740251	740606	740577	734130	738233	739470	738120	739721	739385	738831	740227	740598	77083	428001	737668	740710	736388	739327	740394	461573	275914	739827	488259	739313	738698	739535	738471	739826	732003	739377	738691	740310	737520	254589	738620	108591	739034	739301	739586	738761	739123	738781	738621	739886	738709	739044	737840	734549	738053	502572	738686	740317	738685	738276	738811	739096	603731	740001	737692	544642	572563	739762	731955	739448	740574	385349	495144	740468	740052	740081	740547	406218	740331	740000	517482	739916	740295	738472	740492	736823	738760	444414	621393	739111	739312	740504	740399	738653	740292	740269	740679	740516	740587	740828	740611	740339	740371	734680	728947	739337	734258	740694	740278	738398	739721	669167	740050	718820	710191	704019	739985	739682	470772	587750	739564	722698	735368	574162	663602	708917	739981	740675	740075	740906	738415	739584	739598	359837	740852	586625	738483	735960	739872	738859	739064	740777	738948	728516	739211	670991	740412	733315	740704	739046	740615	740018	692072	740362	738705	738112	739704	740156	740454	740132	740624	739337	700594	732888	739203	736735	730533	714505	739918	715520	737517	738916	731248	739044	679867	736823	730373	738554	717833	738097	729493	380	370	571	579	571	190	279	441	490	252	0	475	33	239	377	587	616	619	382	329	75	290	294	598	383	516	590	405	607	383	608	676	619	133	278	29	425	428	604	585	491	403	647	515	353	690	328	342	512	264	403	673	376	0	455	482	246	448	288	346	398	622	287	572	671	171	339	581	430	394	496	221	429	632	342	675	1	90	602	189	561	169	1	418	162	622	432	517	482	650	572	654	675	609	403	566	495	551	354	374	511	519	382	284	697	498	570	608	300	247	202	582	240	1	372	633	550	278	612	2	378	415	662	673	193	570	567	207	311	193	656	726	18	653	445	607	196	446	291	397	616	166	1	395	666	165	158	711	606	422	348	221	628	447	383	616	421	276	440	671	285	648	415	644	569	578	580	426	522	572	318	573	308	241	262
NC_063220.1	2000001	770273	769416	769642	769646	768257	767179	768229	767313	768850	769266	769257	769174	769491	57744	396134	768923	769307	765408	768279	769571	293244	190259	769270	347738	768133	769207	768549	767751	768736	768257	768228	768347	769585	768172	159845	768166	66000	768146	768604	768285	768695	768250	767916	767665	768583	767864	768405	766753	768087	767142	393584	767811	769469	768223	768906	768319	768924	537706	769140	768484	425093	542143	768764	766698	768115	769548	262744	384852	769553	768574	769081	769641	274615	769004	768952	423174	769672	769672	769235	769439	767750	767559	319080	622044	768327	768914	769505	769397	767720	768599	768944	769754	769333	769482	769883	768596	769352	769430	763483	754905	768295	764979	769734	769572	767240	768751	691798	769230	749719	747439	727779	768702	768666	447485	586753	769059	752654	763806	546633	692678	731567	769464	769392	768900	769762	766820	768534	768444	268607	769919	582412	766581	764193	768853	767603	768827	769206	767723	761177	768158	691405	769581	762510	769653	767992	769887	769256	718133	769322	767434	767442	768612	769136	769404	769041	769870	768395	736679	760383	768138	765969	760321	737531	768681	739765	766110	767859	760597	767809	696314	765381	758637	766615	755306	766787	759907	369	575	519	713	725	151	554	709	6	689	258	685	19	216	317	812	711	747	316	151	31	397	78	313	313	572	556	399	699	697	781	688	797	74	562	0	360	405	692	814	372	251	557	703	673	305	360	572	559	134	21	1	681	83	561	258	178	573	572	239	301	735	555	793	682	87	1	813	367	314	690	90	378	731	269	690	146	269	569	374	516	0	33	374	316	808	477	659	479	577	532	577	587	528	629	525	569	750	557	310	632	572	313	551	565	497	474	739	353	392	373	574	197	142	551	671	532	356	479	81	813	474	571	312	756	803	777	83	314	205	651	654	477	744	360	582	264	624	624	329	731	97	0	87	717	108	96	570	777	478	258	368	312	227	570	731	328	306	558	312	310	292	264	301	4	743	727	252	645	730	501	551	339	7	294
NC_063220.1	3000001	770410	769517	769536	769836	767029	766473	768754	767134	768950	769376	769032	769009	769640	60320	373768	768446	769821	765367	768318	769546	236807	193080	769553	286445	768017	768990	768784	767482	769341	767340	768492	767741	769842	767492	165947	768367	67671	768132	768633	768918	768802	768375	767908	767358	768755	768166	768178	767056	767979	767234	343329	767658	769557	767843	767351	767886	769107	488435	768842	768072	330960	506799	768531	763576	767027	769577	200917	341339	769681	768668	769066	769199	252135	769371	768427	307523	769709	769916	768562	769574	768704	768119	304168	587119	768511	768593	769765	769350	767406	768588	769269	770032	769618	769806	769914	769714	769426	769499	761107	754322	768478	763177	769866	769609	767070	768917	674566	769633	748801	739331	723244	768490	767316	418815	543082	768089	749992	761973	536523	670034	731704	769383	769047	768430	769743	764960	768500	767116	254187	769696	558519	766262	762280	769092	768107	767371	769081	767603	755754	768320	686662	768942	761651	769677	768330	770141	769081	713805	769174	765947	766856	768331	768924	769536	769369	769959	768129	728280	760091	768026	765200	758973	740501	767847	735986	766014	768040	759065	766596	682479	764958	757493	766991	747529	766381	759995	677	0	703	610	676	491	0	668	346	667	0	670	27	206	247	720	657	678	252	49	43	669	2	248	248	664	247	656	655	656	650	675	686	89	0	0	670	657	653	757	659	0	681	608	653	250	654	672	651	205	238	252	585	571	0	0	86	0	0	225	0	666	0	522	668	98	80	620	672	0	574	140	676	659	157	670	669	1	190	664	644	0	220	670	252	761	473	470	2	0	673	678	693	673	500	664	632	630	644	249	606	697	195	641	609	567	672	524	619	0	573	0	238	339	242	446	239	150	524	619	620	477	480	0	502	614	520	170	0	8	0	713	664	535	659	676	668	530	656	516	662	663	0	189	707	658	604	672	597	3	0	576	0	193	252	663	176	216	0	0	212	0	2	0	242	450	657	1	466	438	0	658	631	244	0
NC_063220.1	4000001	790366	789093	787079	789642	786566	786990	788415	786865	788277	789100	788475	787199	789213	69974	343459	787943	789696	786263	788630	789575	162846	201665	789347	233922	788105	788591	788303	787394	789229	785913	788282	787830	789738	787350	169841	787997	79385	788002	786084	788793	788313	787947	785311	787206	789135	785222	788100	787122	786425	786638	269253	787868	789577	787992	789028	785660	786423	446466	788821	785669	269173	434179	788828	783457	787155	789520	163123	243918	789676	785395	788939	789808	164015	789240	788822	270941	789399	789930	788749	789592	787757	787374	231799	522854	788230	788745	789866	789143	787150	789229	786482	789676	789414	789277	790010	789410	789387	789596	780621	765102	788072	779777	789327	789318	783613	789207	646590	788951	756612	751471	708547	787472	784794	367812	473600	788100	763854	779811	460753	629944	728598	789200	789679	788214	787406	785986	788821	788404	171284	789823	493313	786376	780162	788752	787494	787645	789232	787088	776597	785065	668631	789070	775376	786504	787549	789810	788535	711235	789165	785673	785308	786219	789063	787048	789444	789979	788518	734153	766221	787718	773254	770656	765827	787982	725097	785644	784320	771943	786804	651718	778238	766835	785516	762268	784486	778680	301	4	271	1	160	268	258	277	162	555	2	540	6	24	709	163	155	158	713	75	86	285	28	695	715	538	689	547	274	161	692	551	303	45	263	7	534	236	162	468	532	2	262	313	234	696	535	161	530	64	689	446	186	1	2	1	114	257	1	101	121	162	252	0	538	48	150	708	241	269	1	66	123	160	26	555	553	308	550	535	537	56	154	539	694	165	766	758	541	2	548	283	275	549	777	548	677	283	654	695	219	525	283	436	190	393	553	258	457	3	196	1	88	350	699	723	661	359	124	475	448	715	0	0	0	431	0	87	268	124	0	158	494	268	474	164	264	276	433	620	163	520	0	519	544	535	465	163	423	315	1	1	1	279	716	159	244	380	260	0	384	1	288	2	685	569	155	296	504	566	288	531	257	426	255
NC_063220.1	5000001	832113	831644	831546	831632	827264	829551	830765	829548	830504	830692	830185	830756	829970	55258	303825	830382	831312	829170	830727	831581	129290	177205	830947	176409	830298	830481	830669	829823	830950	824695	829345	830388	830219	826761	135649	830350	64563	830268	830263	830749	829989	829349	830286	830001	831013	830103	830473	829426	828282	829388	215608	829795	831537	830450	831484	830199	829119	391370	829832	829837	199912	400744	830747	822281	829329	831278	134501	213808	831637	830176	830900	831528	142838	830972	830973	204092	830822	831770	830359	831535	826579	829080	197796	508445	830452	830605	831644	831566	829716	831351	831356	831686	831609	831461	831790	831001	831565	831362	823327	805451	829899	825268	831392	831715	829784	831028	672313	830841	796277	786452	747662	829383	830894	343637	467688	830811	805008	822535	452846	650450	766542	831371	831693	829828	831715	829038	830664	830238	152138	831814	486279	828664	820163	830654	829777	830557	831827	829209	821317	830201	697101	831419	816399	830856	829984	831632	831134	748246	831394	828804	829966	830668	831176	831310	831312	831741	830400	770640	810103	829644	819384	809708	810809	830458	759525	827484	826544	814428	828837	668896	822316	808179	827174	801127	826425	821389	510	0	495	293	637	500	825	290	656	849	2	834	26	136	852	647	641	653	861	59	82	302	68	844	857	850	830	848	490	448	818	846	821	56	829	11	826	1	462	853	831	1	482	851	438	625	831	624	819	103	838	657	728	303	1	2	0	823	0	104	208	0	789	0	854	41	141	863	1	838	742	65	0	650	114	854	857	858	853	811	827	96	356	852	844	471	875	850	520	0	853	0	492	858	875	848	5	764	782	818	0	877	0	750	722	605	857	462	738	0	0	1	0	347	837	794	772	352	431	706	659	862	0	0	0	651	1	107	858	0	0	612	843	501	855	653	495	763	510	671	649	810	421	821	984	833	687	647	630	768	0	0	1	0	858	261	0	423	833	0	423	0	832	532	822	80	607	811	554	80	758	828	281	622	596
NC_063220.1	6000001	841133	840392	840601	840497	835042	838654	839865	838486	839108	840019	839392	839871	839319	66272	297661	839389	840328	838474	839726	840458	117368	181239	840085	163318	839635	840009	839925	839045	840120	829667	837809	839526	837543	837298	146435	839289	76326	839603	839320	839600	839548	838419	839350	838472	839911	839275	839549	838465	834503	838572	191061	839007	840544	839130	840527	839559	837941	357392	839090	839026	170534	393300	839879	828890	838085	840433	122318	198994	840767	838455	839809	840551	141366	840085	839995	182101	840236	840759	839723	840549	835306	838391	179497	474218	839777	839704	840620	840453	838296	840193	840326	840771	840511	840241	840878	839657	840591	840407	833494	806490	838223	834087	840510	840483	838751	839804	645342	840218	791902	781369	730701	837145	839746	358472	449106	839811	806706	829824	436295	631311	762620	840535	840846	838364	840722	837678	839566	839325	145817	840779	462430	837885	825785	839924	838622	839503	840733	837929	831906	839202	690179	840398	820605	839649	838844	840822	839898	743824	840436	836925	839281	840036	839877	840345	840371	840713	839402	757820	810491	838324	818102	814684	825808	839464	748984	835689	832851	812600	836153	648479	826412	809027	833380	798837	831829	826960	945	1	638	796	808	936	699	793	821	665	1	829	25	158	727	815	802	804	842	57	86	822	61	821	843	717	805	828	908	3	709	819	705	70	709	44	715	1	3	841	708	1	616	721	816	1	713	782	707	108	825	820	628	822	1	1	0	711	0	95	179	0	669	0	834	52	116	840	1	721	836	64	0	0	80	842	839	841	834	783	813	102	365	715	825	3	785	772	637	1	841	0	636	844	609	837	668	682	677	809	0	935	0	614	630	616	836	852	609	0	0	1	3	323	815	712	775	379	549	690	826	840	0	0	0	803	0	91	727	3	0	771	708	598	726	824	910	647	658	608	804	781	727	692	1162	819	692	821	781	57	605	0	1	0	839	0	0	643	708	0	666	0	710	597	796	0	758	798	546	0	769	703	731	662	755
NC_063220.1	7000001	824068	823501	823389	823573	811754	821434	822841	821355	821499	821266	821290	806784	819889	41525	208164	821922	822066	822404	822627	823521	57161	129563	821818	76329	822389	822140	822828	821371	823037	810491	816747	822671	646585	812334	101259	822380	48813	822147	822202	822632	822057	816719	822190	821914	822825	822159	822305	821008	811999	821140	105503	821996	823395	822565	821256	822305	784022	254396	818411	821580	101060	234625	822564	800105	819465	823275	74345	113468	822349	820605	822005	823612	66345	822727	823034	158290	822785	823865	821719	823675	752738	821147	109520	323773	822449	822276	823548	823372	821377	823172	823364	823652	823591	823415	823716	802095	823487	823510	816184	755125	820093	817994	823496	823676	821602	823024	517257	822376	727158	718912	626431	816134	823024	285229	314578	822826	767020	807657	300994	484008	702098	822646	823881	815117	823770	820477	822382	822201	78532	823775	339068	820001	791414	822394	821461	821791	823780	820272	817850	821718	599186	823177	781024	820232	821262	823031	822627	679073	823379	817646	821043	822940	822824	823437	823209	823713	821757	666422	749736	819543	762146	770615	813728	822718	645105	816612	804457	760075	814743	499869	788022	752319	806673	764376	807918	803842	503	0	678	613	601	499	550	639	607	625	0	668	10	104	558	602	598	597	722	35	68	652	46	713	726	552	699	695	457	49	548	431	521	57	549	30	547	0	49	718	530	0	659	558	711	0	550	568	535	52	710	610	693	655	0	0	2	531	0	28	81	0	465	0	696	34	49	727	0	541	697	27	295	0	88	703	707	705	721	518	673	51	170	546	707	50	200	197	566	0	702	0	662	706	230	698	556	520	528	689	1	505	0	332	692	240	723	399	397	0	0	0	5	82	707	177	646	191	337	523	730	723	284	0	0	592	0	41	672	0	0	547	547	0	560	614	473	495	539	144	600	626	551	533	943	687	512	608	581	0	713	289	0	0	722	0	1	498	540	0	496	0	549	366	670	0	542	656	340	0	590	511	535	524	565
NC_063220.1	8000001	848282	847974	847813	847818	845755	845616	846987	845794	846542	847325	846849	846896	846499	53230	327303	847196	847797	845708	846873	847863	140159	193486	847543	180486	846588	847394	846978	846183	847198	844419	845144	846753	842094	845661	154029	846768	66971	846425	846561	847025	847081	845728	846457	846370	847023	846670	846825	845764	845193	845810	226077	846187	847723	846906	847583	846549	844305	403949	846323	847050	211687	413942	846986	833563	845038	847660	135363	227382	847966	845251	846931	847772	159584	847237	847295	228482	847526	847988	847337	847746	842751	845159	220662	490000	846871	847042	847833	847839	846047	847770	847732	847884	847851	847638	847974	846750	847787	847755	839022	816209	846096	840657	847845	847839	845676	847185	649469	847515	801903	791105	745162	845614	847221	355335	447357	847142	818652	840451	453030	637340	773149	847331	848133	845836	848080	844608	846765	846544	162691	847895	470057	845161	833697	847022	846413	846346	847901	845837	837263	846337	697482	847621	831283	846993	846068	847838	847175	752449	847549	844637	846685	847244	847199	847672	847509	847958	846844	768146	822294	845878	831234	823540	827527	846588	762626	843369	842022	823610	843276	662646	836437	818063	842354	813804	842153	835559	739	0	217	786	3	728	729	789	3	210	0	213	4	1	742	3	3	3	739	80	86	798	92	728	739	732	722	218	721	768	726	181	725	74	736	46	724	0	781	738	720	0	799	732	729	0	723	3	726	134	718	3	731	792	0	0	3	728	0	1	234	0	683	0	214	66	151	740	0	727	219	121	3	0	1	219	219	218	736	191	210	19	66	726	728	797	1	1	733	0	219	0	218	219	0	217	741	662	676	714	0	117	0	1	737	505	741	676	646	1	0	0	1	0	718	3	689	353	1	606	739	742	3	0	0	2	0	118	216	1	372	1	722	0	733	3	721	644	699	6	3	196	743	713	833	212	168	3	3	0	728	3	0	0	735	291	0	683	725	0	698	1	718	629	707	0	3	207	493	0	191	709	713	720	4
NC_063220.1	9000001	845621	844928	845078	844934	839694	842383	844274	842951	843224	844245	844265	844026	842883	42380	238804	844858	844241	842718	843975	844939	89119	140564	844884	120001	843817	844913	844060	842794	844260	838273	841709	843821	841886	838689	104980	843575	47613	843621	843856	844102	844695	843037	843595	843137	844128	843375	843974	842545	839239	842553	159823	843321	844838	843725	844797	843600	842248	326392	841914	844385	143413	339269	843775	827038	841238	844621	100084	160303	845203	842077	844041	844987	105127	844322	844220	155466	845301	845156	844994	845035	837458	842521	151096	429759	843951	843970	845097	844828	843227	844624	844892	845157	844895	844896	845090	844080	844863	844996	837967	808121	843383	839253	845101	845207	842612	844371	616644	844915	792886	777810	731656	842406	844643	329457	412434	844484	809381	834401	401753	603369	755250	845245	845248	841654	845325	842079	843934	843693	108370	845205	427924	841955	826369	844051	843179	843986	845262	842721	837681	843720	672664	844864	823911	844044	843482	845404	844460	736043	844814	841594	843958	844272	844517	844782	844734	845186	843960	740710	812269	842567	822531	815528	829975	844106	743115	840888	836257	815583	841237	622608	827449	808600	837544	803338	837504	832330	544	0	2	514	3	535	530	531	3	1	1	2	0	38	543	3	3	3	539	20	41	543	37	523	545	530	525	2	522	517	535	1	520	25	529	8	536	1	531	542	529	487	527	540	530	1	524	10	518	14	524	3	537	544	1	1	0	527	0	2	93	1	467	0	1	22	35	544	1	537	2	27	3	1	22	1	1	2	536	1	1	0	0	538	533	542	1	2	544	0	1	0	2	1	2	1	539	502	491	523	0	0	541	3	542	292	537	461	289	0	0	1	1	0	526	3	492	175	2	409	544	35	3	0	3	172	0	33	0	6	515	191	529	0	551	3	515	480	520	1	4	1	540	516	527	0	1	3	167	1	537	3	1	0	540	536	1	489	532	0	476	0	522	419	510	0	189	2	293	0	2	515	445	510	3
