chrom	window_start	sites_total	calls_AL101	calls_AL102	calls_AL103	calls_AL114	calls_AL119	calls_AL120	calls_AL121	calls_AL124	calls_AL125	calls_AL127	calls_AL129	calls_AL133	calls_AL134	calls_AL137	calls_AL138	calls_AL141	calls_AL142	calls_AL143	calls_AL146	calls_AL149	calls_AL153	calls_AL155	calls_AL156	calls_AL159	calls_AL160	calls_AL162	calls_AL166	calls_AL170	calls_AL173	calls_AL174	calls_AL175	calls_AL176	calls_AL177	calls_AL178	calls_AL180	calls_AL181	calls_AL182	calls_AL184	calls_AL185	calls_AL187	calls_AL189	calls_AL193	calls_AL196	calls_AL197	calls_AL199	calls_AL200	calls_AL201	calls_AL204	calls_AL207	calls_AL208	calls_AL209	calls_AL210	calls_AL213	calls_AL215	calls_AL216	calls_AL220	calls_AL223	calls_AL231	calls_AL238	calls_AL241	calls_AL242	calls_AL243	calls_AL244	calls_AL246	calls_AL254	calls_AL255	calls_AL256	calls_AL263	calls_AL266	calls_AL269	calls_AL272	calls_AL273	calls_AL274	calls_AL276	calls_AL278	calls_AL279	calls_AL283	calls_AL284	calls_AL288	calls_AL292	calls_AL300	calls_AL303	calls_AL304	calls_AL307	calls_AL309	calls_AL313	calls_AL32	calls_AL35	calls_AL75	calls_AL82	calls_AL86	calls_AL88	calls_AL91	calls_AL92	calls_AL95	calls_AL97	calls_AL99	calls_K1423	calls_K1461	calls_K1542	calls_K1544	calls_K1567	calls_K1579	calls_K1580	calls_K1583	calls_K1603	calls_K1606	calls_K1608	calls_K16100	calls_K1614	calls_K1617	calls_K1618	calls_K1623	calls_K1627	calls_K1632	calls_K1640	calls_K1650	calls_K1660	calls_K1663	calls_K1665	calls_K1669	calls_K1672	calls_K1680	calls_K1684	calls_K1693	calls_K1696	calls_K17007	calls_K17008	calls_K17010	calls_K17013	calls_K17014	calls_K17025	calls_K17028	calls_K17030	calls_K17032	calls_K17033	calls_K17034	calls_K17035	calls_K17037	calls_K17040	calls_K17042	calls_K17044	calls_K17045	calls_K17048	calls_K17052	calls_K17053	calls_K17056	calls_K17062	calls_K17064	calls_K17073	calls_K17077	calls_K17078	calls_K17081	calls_K17083	calls_K17087	calls_K17091	calls_K17094	calls_K17098	calls_K17099	calls_K17101	calls_K17102	calls_K17103	calls_K17104	calls_K17106	calls_K18010	calls_K18017	calls_K18019	calls_K18022	calls_K18034	calls_K18078	calls_K18083	calls_K18084	calls_K18091	calls_K19018	calls_K19019	hets_AL101	hets_AL102	hets_AL103	hets_AL114	hets_AL119	hets_AL120	hets_AL121	hets_AL124	hets_AL125	hets_AL127	hets_AL129	hets_AL133	hets_AL134	hets_AL137	hets_AL138	hets_AL141	hets_AL142	hets_AL143	hets_AL146	hets_AL149	hets_AL153	hets_AL155	hets_AL156	hets_AL159	hets_AL160	hets_AL162	hets_AL166	hets_AL170	hets_AL173	hets_AL174	hets_AL175	hets_AL176	hets_AL177	hets_AL178	hets_AL180	hets_AL181	hets_AL182	hets_AL184	hets_AL185	hets_AL187	hets_AL189	hets_AL193	hets_AL196	hets_AL197	hets_AL199	hets_AL200	hets_AL201	hets_AL204	hets_AL207	hets_AL208	hets_AL209	hets_AL210	hets_AL213	hets_AL215	hets_AL216	hets_AL220	hets_AL223	hets_AL231	hets_AL238	hets_AL241	hets_AL242	hets_AL243	hets_AL244	hets_AL246	hets_AL254	hets_AL255	hets_AL256	hets_AL263	hets_AL266	hets_AL269	hets_AL272	hets_AL273	hets_AL274	hets_AL276	hets_AL278	hets_AL279	hets_AL283	hets_AL284	hets_AL288	hets_AL292	hets_AL300	hets_AL303	hets_AL304	hets_AL307	hets_AL309	hets_AL313	hets_AL32	hets_AL35	hets_AL75	hets_AL82	hets_AL86	hets_AL88	hets_AL91	hets_AL92	hets_AL95	hets_AL97	hets_AL99	hets_K1423	hets_K1461	hets_K1542	hets_K1544	hets_K1567	hets_K1579	hets_K1580	hets_K1583	hets_K1603	hets_K1606	hets_K1608	hets_K16100	hets_K1614	hets_K1617	hets_K1618	hets_K1623	hets_K1627	hets_K1632	hets_K1640	hets_K1650	hets_K1660	hets_K1663	hets_K1665	hets_K1669	hets_K1672	hets_K1680	hets_K1684	hets_K1693	hets_K1696	hets_K17007	hets_K17008	hets_K17010	hets_K17013	hets_K17014	hets_K17025	hets_K17028	hets_K17030	hets_K17032	hets_K17033	hets_K17034	hets_K17035	hets_K17037	hets_K17040	hets_K17042	hets_K17044	hets_K17045	hets_K17048	hets_K17052	hets_K17053	hets_K17056	hets_K17062	hets_K17064	hets_K17073	hets_K17077	hets_K17078	hets_K17081	hets_K17083	hets_K17087	hets_K17091	hets_K17094	hets_K17098	hets_K17099	hets_K17101	hets_K17102	hets_K17103	hets_K17104	hets_K17106	hets_K18010	hets_K18017	hets_K18019	hets_K18022	hets_K18034	hets_K18078	hets_K18083	hets_K18084	hets_K18091	hets_K19018	hets_K19019
NC_063233.1	1	816101	815375	815483	815225	777730	813404	814504	813284	814627	811303	811526	814733	814627	161013	517650	808853	815386	809969	814736	815363	430425	410174	812409	479046	814119	810379	814648	813489	814967	757463	802292	813511	755893	787040	376608	813903	222641	814296	813576	814639	810116	813914	813565	814056	814850	814408	814217	812466	756509	813552	477640	813904	814823	813764	808583	814142	812646	578110	814263	809200	479133	552271	814800	803590	813471	815387	370566	436653	815174	813101	814950	815457	392531	814637	814784	458304	811598	815505	809273	815266	804983	813229	434264	578778	814662	814580	815629	815308	812913	815464	814980	815413	815250	815275	815595	814795	815310	815144	810913	794359	813605	807471	815420	814313	812684	814741	686215	811839	782547	754859	753885	813616	813757	443724	557231	814241	793267	808123	557551	681536	767487	811413	814734	813796	815758	811909	814452	814125	342841	815616	567748	813044	800395	814726	814040	810734	814869	813546	797670	814363	710582	814992	803877	815179	813737	812882	814972	751827	815296	812322	808518	814533	814706	815241	815228	815305	814411	743788	799639	813921	803630	800425	786622	813735	762658	811930	810614	797322	812296	695138	806511	797732	811061	759954	811087	800942	0	380	355	244	256	423	256	4	263	426	430	4	68	153	349	2	248	259	432	157	128	138	231	391	353	256	344	0	236	4	1	0	246	128	5	79	424	421	425	1	350	0	259	1	258	418	342	301	253	1	4	0	345	3	428	427	3	0	4	170	271	261	412	257	262	142	158	262	262	4	264	167	4	262	138	430	4	4	48	0	339	155	168	260	350	0	265	416	264	0	371	263	354	4	431	429	356	221	252	4	6	4	135	254	4	222	260	7	217	325	259	341	149	1	419	413	405	200	235	4	264	1	4	262	4	262	259	142	137	91	411	1	4	0	255	258	257	1	256	389	425	419	354	3	351	4	338	260	249	422	425	4	429	0	352	259	393	6	427	425	4	250	423	252	411	4	262	424	3	4	259	414	225	350	384
NC_063233.1	1000001	839888	839157	839434	839463	819005	837465	838735	837241	838667	837506	836720	838852	839252	125339	558627	835738	839571	834087	838454	839355	415764	389538	837957	476804	838294	836408	838680	837845	838954	802057	823947	837733	795679	825425	358150	837969	186548	838247	837744	838438	835985	838200	837742	837854	838753	838185	838314	837223	801705	837191	478372	837465	839032	838461	832104	838134	838393	637056	838867	835539	477560	589151	838931	828149	837771	839197	345504	420801	839133	838048	838652	839237	361219	839074	838568	451288	837373	839462	835650	839237	830482	837441	416211	616166	838542	838842	839345	839338	837253	839428	838895	839487	839388	839268	839642	838657	839305	839235	833959	822318	838439	830843	839388	838741	836954	838829	721331	836913	807984	783849	782832	838140	837818	431360	585036	838113	817021	833546	588486	720454	795686	836971	838990	837931	839712	836508	838306	838467	338664	839571	600399	837556	826548	838665	838062	835673	838798	837721	819920	838246	743023	839272	828273	839047	837871	837970	839020	776599	839219	836695	835521	838592	838971	839171	838853	839585	838539	779456	827051	838080	830584	826811	805627	837897	801119	836057	836065	822656	837746	735392	833084	821408	837165	789600	835606	828088	0	65	660	0	544	649	171	175	460	590	561	458	63	197	586	560	426	546	654	137	115	557	228	94	591	441	579	526	0	448	302	0	452	130	445	73	643	645	655	309	656	0	0	312	305	651	641	607	446	165	169	0	584	255	648	557	189	0	273	0	306	454	545	0	0	41	120	177	99	175	97	41	456	439	164	661	177	176	457	0	575	129	269	95	581	532	0	640	451	0	663	0	657	177	621	656	206	405	149	440	414	459	558	303	443	361	97	439	271	582	452	638	42	248	534	520	558	254	84	149	176	0	454	313	436	169	0	0	559	406	566	301	169	0	1	100	0	256	96	544	614	546	589	264	592	169	601	313	296	613	651	442	657	0	488	452	501	165	551	604	163	304	544	300	571	447	439	640	346	434	439	576	0	645	497
NC_063233.1	2000001	805093	803794	804134	804293	781730	801829	803374	801768	803370	802680	802167	795431	803977	106173	522441	800662	804241	797591	802958	804037	428779	372844	803095	480502	802686	801822	802928	802355	803483	762633	775111	802290	717091	782179	344109	802816	168538	802879	802305	803271	801079	802967	802792	802303	803393	802716	802721	802108	735689	801364	478806	801907	804086	802920	796772	802882	743768	591567	803619	799767	477178	569538	803484	784415	802690	804178	357907	472801	804110	802859	803460	804332	424065	804017	803452	449468	802910	804340	800644	804006	754304	802816	466015	576849	802846	803433	804379	803926	802099	804213	803927	804471	803903	804048	804436	803266	804287	804057	797992	792444	803620	794031	804344	803362	800899	803554	700187	802318	777905	729706	769660	803857	802558	508705	643983	802926	780694	800062	604114	703651	776150	802529	804076	803594	804831	800532	803212	802920	439510	804502	613677	802355	787266	803473	802466	798061	803457	802782	782418	803147	720859	804307	794550	804698	803095	803384	803866	744029	804103	801093	799836	803120	803963	804145	803918	804346	803633	720474	797790	802954	799985	792965	761726	802996	776141	801355	801741	788008	803225	710153	796859	794527	801604	727207	802652	792957	593	177	513	609	483	677	549	567	706	691	0	552	46	292	352	709	672	486	695	140	105	204	144	683	352	484	340	643	557	663	637	7	687	155	687	30	682	679	689	650	505	0	0	650	638	481	554	334	487	310	393	0	338	182	668	233	136	0	201	340	174	650	200	589	633	193	342	594	507	524	510	263	701	584	289	687	573	569	667	516	334	332	431	507	527	468	0	494	483	360	515	595	511	564	550	512	264	794	670	492	615	702	0	617	488	600	505	676	535	640	697	674	235	394	655	185	334	477	537	545	602	0	703	657	651	596	580	318	0	519	332	268	565	0	0	660	580	515	256	493	545	197	354	284	355	556	622	652	574	650	71	687	690	171	0	548	0	552	201	548	549	626	194	638	340	354	658	679	636	346	468	344	432	680	342
NC_063233.1	3000001	789011	787995	788124	788040	779026	785681	787011	785424	787323	787716	787918	779223	788039	73882	455986	787011	788262	781544	786782	788082	520907	343025	788288	544819	786525	787374	786964	786234	787251	770613	757207	785995	645294	781402	304783	786570	139273	786737	786460	787156	787006	786976	786746	786179	787157	786108	786508	785347	732304	785710	559883	785938	787822	786670	779390	786568	685354	622538	787328	786610	542062	626773	787591	758380	787243	788198	419956	581219	787945	787605	787875	788262	524623	787743	787737	495612	787947	788165	787253	787866	728002	786648	559342	609015	786794	787337	787757	788162	786336	788305	787975	788181	787867	787828	788260	786910	788050	787984	783124	783006	787808	778673	788082	787725	785279	787590	693831	787214	761461	702787	767357	788382	786652	589161	716985	787313	760267	784770	647334	708089	772112	787933	788260	787827	788547	784039	787304	787201	555960	788470	654308	786173	766377	787166	786983	783382	787954	786744	760253	787011	715341	788341	777432	788536	786971	788031	787891	730150	787933	786272	786661	787231	787869	788025	787582	788366	787516	681981	785354	787436	787693	777239	740293	787395	769496	785454	785446	768301	787209	711357	781347	782859	787019	713184	787183	779271	338	752	732	519	708	514	704	788	837	724	1	583	43	323	509	842	764	721	737	259	93	742	184	720	507	544	490	896	377	736	602	580	526	121	764	81	514	456	731	623	173	772	0	613	611	0	388	1	530	305	0	734	809	675	713	665	488	735	859	255	317	546	838	450	732	188	483	581	506	730	766	356	763	547	250	163	687	688	483	486	505	430	554	719	392	677	0	704	580	404	736	403	730	773	538	733	560	843	563	771	484	762	491	584	788	653	409	801	586	704	748	694	122	609	809	730	487	588	643	0	404	787	765	623	763	403	441	276	0	66	476	229	665	226	415	824	443	486	739	672	547	860	75	714	506	765	678	614	619	543	0	759	564	0	2	500	317	761	858	621	761	587	851	606	494	76	527	717	650	76	569	496	691	722	662
NC_063233.1	4000001	828483	827481	827707	827853	824471	825205	826754	825364	826671	826928	826957	821947	827165	82461	415401	825277	827866	821606	826374	827694	316468	268890	827139	381758	826377	825769	826676	824859	827117	823621	801197	825191	736328	822364	240563	826316	118721	826260	825125	826647	825703	826384	826315	826110	826719	825339	826400	824901	791172	824884	384246	825458	827488	826325	820025	826551	802570	536560	826824	825535	371587	557802	825930	811058	826221	827782	264072	379580	827485	825681	827196	827808	322833	827420	826285	343779	826461	827674	826199	827535	790560	824769	370451	597750	826718	826849	827674	827670	826046	827894	827491	827960	827378	827488	827998	826774	827654	826851	821628	815440	826845	815673	827584	826979	823068	827271	728652	825586	803865	776977	793054	827031	825879	493594	631623	826210	808144	822094	594082	731152	798842	827047	827391	826973	827486	823520	826257	826371	348825	827130	623078	825696	814175	827045	826345	823034	826788	826068	805291	826615	743102	826331	819714	827293	826108	826554	827425	770265	826633	824715	825549	825514	827352	826684	827192	827178	826719	760582	820665	826476	823839	817675	793667	826081	798101	823707	826000	817184	826376	734712	823775	818883	825422	777508	825117	816861	1	750	448	740	546	739	317	351	525	596	0	530	43	223	166	526	505	534	630	53	55	626	170	615	168	585	168	410	513	279	609	307	696	150	661	82	585	161	626	629	577	618	1	621	0	1	508	0	628	188	1	452	510	560	588	615	312	562	626	210	0	0	609	614	627	0	215	747	162	624	594	139	447	0	178	0	483	484	276	721	163	207	157	437	519	595	1	440	275	342	451	339	446	413	283	448	169	748	160	273	0	541	620	0	273	348	163	550	0	576	523	605	63	179	502	507	673	177	548	1	317	512	280	0	530	303	610	1	0	0	686	639	516	441	575	520	615	493	275	387	698	622	0	609	204	407	573	0	707	521	0	273	0	1	156	4	446	393	621	0	403	0	613	0	699	757	554	607	256	744	276	701	372	605	567
NC_063233.1	5000001	836840	835971	836301	836282	819365	834224	835408	834142	835374	834124	833872	825311	835745	99097	477037	831938	836257	829544	835384	836250	341206	332143	834698	392125	834924	832801	835287	834682	835531	810941	799558	834019	695939	823336	300276	834712	149927	834820	834712	835383	832725	834652	834949	834543	835087	834442	834916	833490	764684	834276	412398	834162	836009	834850	826489	834982	769843	557775	835476	831852	386695	555852	835544	810924	834846	836155	280414	398630	835872	834893	835310	836244	342687	835257	835544	352018	834566	836292	832089	836015	762258	834521	394077	595523	835237	835590	836205	836155	834327	836316	836031	836467	836070	836208	836389	833934	836091	836113	831308	823467	835307	825347	836112	833254	830980	835730	727998	833013	813761	771394	801805	835490	833014	519161	633327	834488	813164	831460	614405	728191	808328	833743	835209	834862	836414	831166	835149	834739	386646	836360	630863	833865	820749	835472	834896	828047	834334	834694	809439	834889	749525	836065	827753	836103	834778	834319	835829	782913	836027	831857	831663	835256	835488	835965	835714	836523	835082	757598	828823	835317	831161	823507	797788	834221	809183	833225	834172	818991	834540	740369	830044	826396	834453	775123	833700	821786	0	896	611	882	403	887	481	396	376	608	0	607	25	116	568	374	317	338	613	199	147	610	1	603	567	518	554	401	0	362	242	278	378	166	684	103	411	564	601	247	318	598	0	247	73	0	0	0	578	142	0	610	0	548	614	552	324	609	783	190	1	0	587	453	604	3	143	893	551	601	571	224	608	112	102	0	441	442	371	800	554	197	242	599	0	463	0	599	374	320	613	320	608	405	375	607	572	391	554	367	0	414	602	74	375	388	554	397	1	565	457	760	238	221	364	247	540	250	484	0	678	0	370	262	381	667	453	8	245	0	539	569	369	452	327	373	451	178	362	546	554	779	0	589	376	394	566	260	851	514	0	374	0	0	610	0	0	394	779	261	394	244	586	248	548	544	5	587	698	545	362	561	361	29	548
NC_063233.1	6000001	815085	814350	814401	814504	800156	811988	813551	812152	813356	813790	813605	805796	813817	66348	336370	812728	814309	809535	813626	814521	232304	219090	813951	288878	813061	813126	813250	812809	813700	794529	782654	812839	775939	789871	173867	812957	83619	812888	813131	813578	812998	813062	812742	812742	813715	812680	813190	811693	769778	811975	331027	812771	814204	813151	809279	813164	792560	440058	813425	812164	284297	525112	813550	797841	812973	814310	199675	367172	814454	813349	814260	814285	278096	814197	814061	270093	814179	814577	812707	814298	770312	812396	323248	611739	813613	813600	814404	814417	812579	814453	814338	814593	814275	814432	814657	813308	814496	814408	808097	802626	813572	805030	814324	812944	810866	813958	732565	812633	796106	776572	783768	813405	812486	496079	619255	812900	799337	809281	606701	733798	783880	813738	813603	813588	814823	809859	813262	813313	300316	814801	628573	811732	805091	813806	812994	808606	813200	812546	794195	813366	744386	814323	807479	814600	813280	814241	814059	769262	814280	811136	812179	813437	813682	814233	813999	814656	813591	766610	807938	812798	812073	805280	782452	812881	792496	810986	812912	804022	813439	732852	811139	804862	812260	772988	812396	801908	0	707	579	689	1	697	115	73	2	584	0	0	18	101	576	1	414	445	582	94	63	583	0	571	583	536	563	74	1	1	0	95	0	44	126	51	649	572	577	0	131	264	556	436	24	1	0	0	546	155	1	580	2	554	571	583	206	578	646	1	2	0	564	2	573	57	101	706	0	576	576	109	577	575	111	0	72	72	1	657	97	83	377	575	1	73	0	567	1	131	581	131	580	74	1	579	581	370	561	574	0	548	580	551	1	1	0	2	0	531	1	626	171	1	1	130	533	2	447	4	528	0	1	579	2	566	2	130	582	8	541	540	1	1	445	420	2	2	1	516	570	195	0	555	1	72	542	579	683	572	0	1	0	0	271	0	0	72	636	444	74	560	564	543	551	193	1	562	582	190	561	569	62	1	539
NC_063233.1	7000001	806805	805947	806419	806203	804775	803788	805365	803842	805361	805661	806223	805873	805788	52166	323448	805779	806121	800534	805275	806152	357524	185175	806316	395818	804868	806036	804922	804467	805485	803767	802758	804668	798256	803837	149559	804600	60001	804858	804773	805214	805899	804980	804842	804223	805517	804752	804983	803832	801861	804270	452403	804321	806074	804717	802379	804886	801757	524644	805497	805516	424748	613008	805676	794585	805304	806172	293544	490069	806290	805477	805997	806279	403193	806061	805643	380650	806218	806224	805926	805915	798317	804630	426943	666702	805505	805426	806206	806111	804466	806224	805997	806409	806091	806134	806283	805928	806115	806063	800641	799181	805293	799187	806271	806516	804334	805759	736151	806034	785844	774598	784058	806219	805746	518297	671593	805734	788517	802274	646483	743642	783184	806121	806594	805750	806531	803207	805248	805290	393353	806394	656649	804564	800617	805524	804706	805030	806451	804517	792957	805418	741692	806155	798689	806607	805027	806292	805873	763532	805934	805074	805192	805336	805784	806111	805728	806371	805177	761381	801973	805027	805175	799815	768461	805477	788495	804000	804749	798549	805276	746234	802303	799684	804680	783880	804500	798806	0	686	687	679	159	676	0	0	303	693	0	0	21	102	649	302	481	506	691	177	57	693	0	603	648	454	627	0	0	297	277	0	380	55	292	28	796	642	636	393	0	1	672	445	0	0	0	0	561	293	0	689	0	660	669	687	330	683	690	74	0	0	670	545	684	87	400	687	508	681	647	8	688	517	256	0	302	302	296	684	299	171	94	683	0	164	0	665	302	0	690	0	683	0	301	687	640	587	77	638	0	460	688	607	301	499	634	161	0	656	546	667	330	252	289	0	506	261	356	0	690	0	301	648	150	451	542	31	688	0	499	453	298	541	789	687	539	322	291	638	522	0	0	650	303	0	645	645	646	673	0	296	0	0	0	0	0	0	678	861	0	625	672	632	511	310	266	668	597	310	130	522	162	0	631
NC_063233.1	8000001	773533	772708	773043	772943	770767	770497	772014	770652	771981	772467	772470	743486	772608	56319	368795	771980	772940	766078	771558	772814	323609	206898	772230	370973	771363	772160	771759	770913	771998	769122	729118	771105	724677	770904	181145	771091	85353	771505	771642	771985	771836	771287	771002	770953	772026	771344	771412	770199	711276	770461	407421	770843	772519	771130	767396	771395	676558	499731	772393	771750	388834	550692	772334	749132	771872	772879	262552	444704	772747	772049	772266	772789	346326	771797	772457	372324	772860	773040	772221	772629	693620	771219	363930	608664	771783	772235	772765	772856	770820	772991	772578	773076	772665	772709	772950	769715	772767	772756	767094	764536	772386	764935	772795	771886	770468	772283	705673	772491	756511	734022	753338	772721	771515	490676	643287	771889	758133	769450	612983	709911	752455	772777	772949	772611	773311	769535	772127	771860	378819	773139	632495	771010	764723	772041	771721	767467	772450	770977	752202	771919	712694	772785	766172	773227	771435	772951	772478	734613	772704	771313	771709	771930	772551	772712	772431	772941	771986	722806	769909	771951	772055	764156	732625	772182	759548	770366	771742	765138	771615	717590	770628	767384	772068	731246	771448	763202	0	527	527	523	577	518	1	0	737	531	0	0	16	160	300	731	559	584	529	104	28	532	2	296	358	625	291	0	0	699	614	260	132	107	717	39	537	288	297	131	1	1	512	629	0	0	0	0	129	227	1	532	0	478	515	446	263	523	529	211	0	0	498	520	525	59	203	530	301	522	296	0	526	132	133	0	734	741	734	447	720	187	0	522	0	462	0	518	734	0	529	1	523	0	517	524	298	578	1	291	0	632	526	288	732	471	321	582	0	493	518	509	136	523	710	1	125	544	118	0	531	1	727	361	555	625	514	0	528	82	126	631	726	515	315	518	511	175	710	473	133	0	0	510	740	0	487	358	503	519	0	714	0	0	0	0	0	0	516	534	0	334	511	352	127	133	593	509	465	134	0	132	485	0	475
NC_063233.1	9000001	783710	782773	782879	782969	766683	780584	781991	780836	782526	781467	781648	779261	782751	80013	446712	780192	782913	775232	781946	783158	499653	302611	782370	534488	781158	780652	782056	780731	782276	765117	752660	780863	619192	771108	255305	781451	113722	781804	781167	781821	780405	781890	781935	781010	781988	781466	781707	780671	756103	780516	549384	781324	782735	781698	772582	781521	735209	627201	782591	779542	559950	631382	782175	766360	782276	783135	393884	574228	782818	782219	782894	782944	517129	782708	782500	511399	781843	783150	780534	782843	752760	781698	547742	655780	781588	782469	782947	782849	780968	782932	782727	783192	782772	782901	783288	782304	782875	782622	776911	776968	782416	773687	782873	781539	778920	782527	709020	780996	762171	730533	766561	782708	780655	573519	702748	781925	762308	779181	653198	720014	765929	781460	782966	782540	783409	778647	781957	782235	517647	783148	665207	780880	768262	782457	781934	777243	781958	781486	758765	782311	715930	782785	774923	782939	781909	782167	782875	732412	782867	780358	780258	781924	782549	782774	782729	783195	782191	712764	779876	782182	781615	773739	733438	781572	765075	780475	781510	773065	782457	720163	779491	778340	781700	737186	781718	774074	0	377	863	375	829	367	476	0	864	864	1	0	69	75	2	867	266	284	867	3	4	865	0	2	862	277	2	0	0	539	280	708	2	27	372	18	851	1	2	2	477	0	149	280	1	0	0	1	2	171	0	653	0	787	847	820	424	866	847	457	3	1	835	858	858	1	409	376	2	861	106	2	545	90	135	3	864	859	852	368	852	163	0	78	0	741	0	827	863	484	864	484	855	0	871	858	3	245	1	2	3	285	855	4	853	770	4	843	1	824	852	827	6	658	848	467	89	687	2	0	379	0	760	865	785	281	848	0	867	692	89	280	856	852	4	845	843	252	847	775	93	0	1	465	869	0	807	861	365	844	793	382	0	243	0	1	217	0	854	733	0	819	835	844	93	1	281	848	347	2	0	91	794	0	783
